N	Acuraccy	Precision	Recall	F-Measure
410	0.6352357	0.6958525	0.6508621	0.67260575
411	0.6361386	0.6958525	0.6508621	0.67260575
412	0.63703704	0.6958525	0.6508621	0.67260575
413	0.63793105	0.6958525	0.6508621	0.67260575
414	0.63882065	0.6958525	0.6508621	0.67260575
415	0.6397059	0.6972477	0.6523605	0.6740576
416	0.6405868	0.6972477	0.6523605	0.6740576
417	0.6390244	0.6972477	0.6495727	0.67256635
418	0.6374696	0.6972477	0.6468085	0.67108166
419	0.6359223	0.6972477	0.6440678	0.6696035
420	0.63438255	0.6972477	0.6413502	0.6681318
421	0.6352657	0.6972477	0.6413502	0.6681318
422	0.6361446	0.6972477	0.6413502	0.6681318
423	0.6370192	0.69863015	0.64285713	0.6695843
424	0.6354916	0.69545454	0.64285713	0.66812223
425	0.6363636	0.69545454	0.64285713	0.66812223
426	0.6372315	0.69545454	0.64285713	0.66812223
427	0.6357143	0.69545454	0.64016736	0.6666667
428	0.63420427	0.6923077	0.64016736	0.6652174
429	0.6350711	0.6936937	0.64166665	0.6666667
430	0.6359338	0.6950673	0.64315355	0.66810346
431	0.6367925	0.6964286	0.6446281	0.6695279
432	0.63764703	0.69777775	0.6460905	0.6709401
433	0.63849765	0.69911504	0.647541	0.6723404
434	0.63700235	0.69911504	0.64489794	0.6709129
435	0.635514	0.69911504	0.6422764	0.6694915
436	0.6363636	0.7004405	0.6437247	0.67088604
437	0.6372093	0.7004405	0.6437247	0.67088604
438	0.63573086	0.7004405	0.641129	0.6694737
439	0.6365741	0.7004405	0.641129	0.6694737
440	0.6365741	0.7004405	0.641129	0.6694737
441	0.6374134	0.7017544	0.64257026	0.6708596
442	0.6359447	0.7017544	0.64	0.669456
443	0.63448274	0.7017544	0.6374502	0.6680585
444	0.6353211	0.70305675	0.6388889	0.66943866
445	0.6361556	0.70305675	0.6388889	0.66943866
446	0.6369863	0.70434785	0.6403162	0.6708074
447	0.6378132	0.7056277	0.6417323	0.672165
448	0.6363636	0.7056277	0.6392157	0.67078185
449	0.6371882	0.70689654	0.640625	0.6721311
450	0.6357466	0.70689654	0.6381323	0.6707566
451	0.6343115	0.70689654	0.6356589	0.6693877
452	0.6328829	0.70386267	0.6356589	0.6680244
453	0.6337079	0.70386267	0.6356589	0.6680244
454	0.63228697	0.70386267	0.63320464	0.6666666
455	0.6308725	0.70386267	0.63076925	0.66531444
456	0.6316964	0.70386267	0.63076925	0.66531444
457	0.63028955	0.70386267	0.62835246	0.66396767
458	0.6311111	0.70386267	0.62835246	0.66396767
459	0.63192904	0.70386267	0.62835246	0.66396767
460	0.63053095	0.7008547	0.62835246	0.66262627
461	0.6313466	0.7008547	0.62835246	0.66262627
462	0.6321586	0.7008547	0.62835246	0.66262627
463	0.63076925	0.7008547	0.6259542	0.66129035
464	0.6315789	0.70212764	0.62737644	0.6626506
465	0.6301969	0.70212764	0.625	0.6613226
466	0.6310044	0.70212764	0.625	0.6613226
467	0.6318083	0.70212764	0.625	0.6613226
468	0.6326087	0.70212764	0.625	0.6613226
469	0.63123643	0.70212764	0.6226415	0.65999997
470	0.63203466	0.7033898	0.62406015	0.66135454
471	0.63066953	0.7004219	0.62406015	0.6600398
472	0.62931037	0.697479	0.62406015	0.65873015
