N|TP|FP|FN|TN|Acuraccy|Precision|Recall|F-Measure
6278|5006|198|1|1075|0.797293|0.9619523|0.82321984|0.88719535
6279|5007|198|1|1075|0.79732525|0.96195966|0.8232489|0.8872153
6280|5008|198|1|1075|0.79735756|0.96196693|0.823278|0.88723534
6281|5009|198|1|1075|0.7973898|0.96197426|0.82330704|0.8872553
6282|5010|198|1|1075|0.79742205|0.9619816|0.82333606|0.88727534
6283|5011|198|1|1075|0.79745424|0.96198887|0.8233651|0.8872953
6284|5012|198|1|1075|0.7974865|0.96199614|0.8233941|0.8873152
6285|5013|198|1|1075|0.7975187|0.96200347|0.82342315|0.88733524
6286|5014|198|1|1075|0.7975509|0.96201074|0.8234521|0.88735515
6287|5015|198|1|1075|0.7975831|0.962018|0.82348114|0.88737506
6288|5016|198|1|1075|0.7976153|0.96202534|0.8235101|0.88739496
6289|5017|198|1|1075|0.7976474|0.9620326|0.8235391|0.8874149
6290|5018|198|1|1075|0.7976796|0.9620399|0.82356805|0.8874348
6291|5019|198|1|1075|0.79771173|0.96204716|0.82359695|0.8874547
6292|5020|198|1|1075|0.79774386|0.96205443|0.8236259|0.8874746
6293|5021|198|1|1075|0.797776|0.9620617|0.82365483|0.8874945
6294|5022|198|1|1075|0.7978081|0.962069|0.8236838|0.8875144
6295|5023|198|1|1075|0.79784024|0.96207625|0.8237127|0.88753426
6296|5024|198|1|1075|0.79787236|0.9620835|0.8237416|0.88755417
6297|5025|198|1|1075|0.79790443|0.96209073|0.82377046|0.8875739
6298|5026|198|1|1075|0.7979365|0.962098|0.8237994|0.8875938
6299|5027|198|1|1075|0.79796857|0.9621053|0.8238283|0.8876137
6300|5028|198|1|1075|0.79800063|0.9621125|0.8238571|0.8876335
6301|5029|198|1|1075|0.7980327|0.96211976|0.823886|0.88765335
6302|5030|198|1|1075|0.7980647|0.96212703|0.8239148|0.8876732
6303|5031|198|1|1075|0.7980968|0.96213424|0.8239437|0.8876929
6304|5032|198|1|1075|0.7981288|0.9621415|0.82397246|0.88771284
6305|5033|198|1|1075|0.7981608|0.9621487|0.8240013|0.8877326
6306|5034|198|1|1075|0.7981928|0.96215594|0.8240301|0.88775235
6307|5034|198|1|1076|0.79806626|0.96215594|0.8238953|0.8876741
6308|5035|198|1|1076|0.79809827|0.9621632|0.82392406|0.88769394
6309|5035|198|1|1077|0.7979718|0.9621632|0.82378924|0.8876157
6310|5036|198|1|1077|0.7980038|0.9621704|0.8238181|0.88763547
6311|5037|198|1|1077|0.7980358|0.96217763|0.82384694|0.8876553
6312|5037|198|1|1078|0.7979094|0.96217763|0.82371217|0.88757706
6313|5038|198|1|1078|0.7979414|0.96218485|0.823741|0.8875969
6314|5038|198|1|1079|0.7978151|0.96218485|0.8236064|0.88751876
6315|5038|198|1|1080|0.7976888|0.96218485|0.8234717|0.8874405
6316|5039|198|1|1080|0.7977208|0.9621921|0.8235006|0.8874604
6317|5040|198|1|1080|0.7977528|0.96219933|0.8235294|0.88748026
6318|5040|198|1|1081|0.79762655|0.96219933|0.8233949|0.88740206
6319|5041|198|1|1081|0.7976586|0.96220654|0.82342374|0.88742197
6320|5042|198|1|1081|0.79769063|0.96221375|0.82345253|0.8874417
6321|5043|198|1|1081|0.7977226|0.96222097|0.8234814|0.8874615
6322|5043|198|1|1082|0.79759645|0.96222097|0.8233469|0.8873834
6323|5043|198|1|1083|0.79747033|0.96222097|0.82321256|0.8873054
6324|5044|198|1|1083|0.7975024|0.9622282|0.8232414|0.8873252
6325|5045|198|1|1083|0.7975344|0.9622354|0.82327026|0.887345
6326|5046|198|1|1083|0.79756635|0.96224254|0.82329905|0.8873648
6327|5047|198|1|1083|0.79759836|0.96224976|0.8233279|0.8873846
6328|5048|198|1|1083|0.7976303|0.96225697|0.8233567|0.88740444
6329|5049|198|1|1083|0.7976623|0.9622642|0.82338554|0.8874242
6330|5050|198|1|1083|0.79769427|0.96227133|0.8234143|0.887444
6331|5051|198|1|1083|0.7977262|0.96227854|0.8234431|0.88746375
6332|5052|198|1|1083|0.7977581|0.9622857|0.8234719|0.8874836
6333|5053|198|1|1083|0.79779005|0.9622929|0.82350063|0.88750327
6334|5053|199|1|1083|0.79766417|0.9621097|0.82350063|0.88742536
6335|5054|199|1|1083|0.79769605|0.9621169|0.8235294|0.88744515
6336|5055|199|1|1083|0.797728|0.9621241|0.82355815|0.8874649
6337|5056|199|1|1083|0.7977599|0.9621313|0.8235869|0.88748467
6338|5057|199|1|1083|0.7977918|0.96213853|0.8236156|0.88750434
6339|5058|199|1|1083|0.79782367|0.9621457|0.82364434|0.8875241
6340|5059|199|1|1083|0.79785556|0.9621529|0.82367307|0.88754386
6341|5060|199|1|1083|0.79788744|0.9621601|0.8237018|0.8875636
6342|5061|199|1|1083|0.7979193|0.9621673|0.82373047|0.8875833
6343|5062|199|1|1083|0.79795116|0.9621745|0.82375914|0.88760304
6344|5063|199|1|1083|0.797983|0.9621817|0.8237878|0.8876227
6345|5064|199|1|1083|0.7980148|0.96218884|0.8238165|0.88764244
6346|5064|200|1|1083|0.7978891|0.9620061|0.8238165|0.8875646
6347|5065|200|1|1083|0.79792094|0.9620133|0.82384515|0.8875843
6348|5066|200|1|1083|0.7979528|0.9620205|0.8238738|0.887604
6349|5067|200|1|1083|0.79798454|0.9620277|0.8239024|0.88762367
6350|5067|200|1|1084|0.79785895|0.9620277|0.8237685|0.88754606
6351|5068|200|1|1084|0.7978908|0.96203494|0.82379717|0.8875657
6352|5069|200|1|1084|0.79792255|0.96204215|0.8238258|0.8875854
6353|5070|200|1|1084|0.7979544|0.96204937|0.8238544|0.8876051
6354|5071|200|1|1084|0.79798615|0.9620565|0.823883|0.88762474
6355|5072|200|1|1084|0.7980179|0.9620637|0.8239116|0.88764435
6356|5073|200|1|1084|0.7980497|0.96207094|0.8239402|0.887664
6357|5073|200|1|1085|0.7979242|0.96207094|0.8238064|0.8875864
6358|5073|200|1|1086|0.79779875|0.96207094|0.82367265|0.88750875
6359|5074|200|1|1086|0.7978305|0.9620781|0.8237013|0.88752836
6360|5075|200|1|1086|0.7978623|0.9620853|0.82372993|0.8875481
6361|5076|200|1|1086|0.79789406|0.9620925|0.82375854|0.88756776
6362|5077|200|1|1086|0.79792583|0.9620997|0.8237871|0.88758737
6363|5078|200|1|1086|0.7979576|0.9621069|0.8238157|0.88760716
6364|5079|200|1|1086|0.7979893|0.96211404|0.82384425|0.88762665
6365|5080|200|1|1086|0.798021|0.9621212|0.82387286|0.8876463
6366|5081|200|1|1086|0.7980528|0.9621284|0.8239014|0.887666
6367|5082|200|1|1086|0.7980845|0.96213555|0.82392997|0.88768554
6368|5082|200|1|1087|0.7979592|0.96213555|0.8237964|0.88760805
6369|5083|200|1|1087|0.7979909|0.9621427|0.82382494|0.8876277
6370|5084|200|1|1087|0.7980226|0.96214986|0.8238535|0.88764733
6371|5085|200|1|1087|0.7980543|0.9621571|0.82388204|0.88766694
6372|5086|200|1|1087|0.798086|0.9621642|0.8239106|0.88768655
6373|5087|200|1|1087|0.79811764|0.9621714|0.8239391|0.88770616
6374|5087|201|1|1087|0.79799247|0.9619894|0.8239391|0.8876287
6375|5088|201|1|1087|0.7980242|0.9619966|0.82396764|0.88764834
6376|5088|201|1|1088|0.797899|0.9619966|0.8238342|0.8875709
6377|5089|201|1|1088|0.7979307|0.96200377|0.82386273|0.88759047
6378|5090|201|1|1088|0.79796237|0.962011|0.8238912|0.8876101
6379|5090|201|1|1089|0.7978373|0.962011|0.8237579|0.8875327
6380|5091|201|1|1089|0.797869|0.96201813|0.82378644|0.8875524
6381|5091|201|1|1090|0.79774404|0.96201813|0.8236531|0.88747495
6382|5092|201|1|1090|0.7977757|0.96202534|0.82368165|0.88749456
6383|5093|201|1|1090|0.79780734|0.9620325|0.82371014|0.8875142
6384|5094|201|1|1090|0.79783905|0.96203965|0.8237387|0.8875338
6385|5095|201|1|1090|0.7978707|0.9620468|0.8237672|0.88755333
6386|5096|201|1|1090|0.79790235|0.962054|0.8237957|0.887573
6387|5097|201|1|1090|0.79793394|0.96206117|0.82382417|0.8875925
6388|5098|201|1|1090|0.7979656|0.9620683|0.8238526|0.8876121
6389|5098|201|1|1091|0.7978407|0.9620683|0.8237195|0.88753486
6390|5098|202|1|1091|0.7977159|0.96188676|0.8237195|0.88745755
6391|5098|202|1|1092|0.7975911|0.96188676|0.8235864|0.88738036
6392|5099|202|1|1092|0.7976228|0.961894|0.8236149|0.8873999
6393|5100|202|1|1092|0.7976544|0.9619012|0.8236434|0.8874195
6394|5101|202|1|1092|0.79768604|0.96190834|0.8236719|0.88743913
6395|5101|202|1|1093|0.79756135|0.96190834|0.8235389|0.8873619
6396|5101|202|1|1094|0.7974367|0.96190834|0.823406|0.8872847
6397|5102|202|1|1094|0.79746836|0.96191555|0.8234345|0.88730437
6398|5103|202|1|1094|0.7975|0.9619227|0.82346296|0.8873239
6399|5103|202|1|1095|0.7973754|0.9619227|0.8233301|0.8872468
6400|5104|202|1|1095|0.79740703|0.9619299|0.8233586|0.8872664
6401|5104|202|1|1096|0.7972825|0.9619299|0.8232258|0.8871892
6402|5105|202|1|1096|0.79731417|0.96193707|0.8232543|0.88720894
6403|5105|202|1|1097|0.7971897|0.96193707|0.82312155|0.8871318
6404|5106|202|1|1097|0.79722136|0.9619442|0.8231501|0.8871514
6405|5107|202|1|1097|0.797253|0.9619514|0.8231786|0.887171
6406|5107|202|1|1098|0.7971286|0.9619514|0.8230459|0.887094
6407|5108|202|1|1098|0.79716027|0.9619586|0.82307446|0.88711363
6408|5108|202|1|1099|0.7970359|0.9619586|0.82294184|0.88703656
6409|5109|202|1|1099|0.7970675|0.96196574|0.8229704|0.8870562
6410|5109|202|1|1100|0.79694325|0.96196574|0.8228378|0.88697916
6411|5110|202|1|1100|0.7969749|0.9619729|0.8228663|0.8869988
6412|5111|202|1|1100|0.79700655|0.96198004|0.8228949|0.8870184
6413|5112|202|1|1100|0.7970382|0.9619872|0.82292336|0.88703793
6414|5113|202|1|1100|0.79706985|0.96199435|0.82295185|0.8870576
6415|5114|202|1|1100|0.79710144|0.9620015|0.82298034|0.8870772
6416|5115|202|1|1100|0.7971331|0.96200866|0.82300884|0.88709676
6417|5116|202|1|1100|0.7971647|0.9620158|0.8230373|0.8871164
6418|5116|202|1|1101|0.7970405|0.9620158|0.82290494|0.8870395
6419|5117|202|1|1101|0.7970721|0.96202296|0.82293344|0.88705903
6420|5118|202|1|1101|0.7971037|0.96203005|0.82296187|0.8870786
6421|5119|202|1|1101|0.7971353|0.9620372|0.82299036|0.8870982
6422|5120|202|1|1101|0.7971669|0.96204436|0.8230188|0.88711774
6423|5121|202|1|1101|0.7971984|0.96205145|0.8230473|0.8871373
6424|5122|202|1|1101|0.79723|0.9620586|0.8230757|0.88715684
6425|5122|202|1|1102|0.79710597|0.9620586|0.82294345|0.8870801
6426|5123|202|1|1102|0.7971375|0.96206576|0.8229719|0.88709956
6427|5124|202|1|1102|0.7971691|0.96207285|0.8230003|0.8871191
6428|5125|202|1|1102|0.7972006|0.96207994|0.82302874|0.88713866
6429|5126|202|1|1102|0.79723215|0.9620871|0.8230572|0.8871582
6430|5126|202|1|1103|0.79710823|0.9620871|0.82292503|0.88708144
6431|5126|202|1|1104|0.7969843|0.9620871|0.82279295|0.88700473
6432|5127|202|1|1104|0.79701585|0.9620942|0.8228214|0.88702416
6433|5127|202|1|1105|0.796892|0.9620942|0.82268935|0.88694745
6434|5128|202|1|1105|0.7969236|0.96210134|0.8227178|0.88696706
6435|5129|202|1|1105|0.7969551|0.96210843|0.8227462|0.8869866
6436|5130|202|1|1105|0.79698664|0.9621155|0.82277465|0.88700616
6437|5131|202|1|1105|0.7970182|0.9621226|0.8228031|0.8870257
6438|5132|202|1|1105|0.7970497|0.9621297|0.8228315|0.8870452
6439|5132|202|1|1106|0.79692596|0.9621297|0.8226996|0.8869685
6440|5132|202|1|1107|0.7968022|0.9621297|0.8225677|0.8868919
6441|5132|202|1|1108|0.79667854|0.9621297|0.8224359|0.88681525
6442|5133|202|1|1108|0.79671013|0.9621368|0.82246435|0.8868348
6443|5134|202|1|1108|0.79674166|0.96214396|0.8224928|0.88685435
6444|5135|202|1|1108|0.7967732|0.96215105|0.8225212|0.8868739
6445|5136|202|1|1108|0.7968047|0.9621581|0.82254964|0.8868934
6446|5136|202|1|1109|0.79668117|0.9621581|0.8224179|0.8868169
6447|5137|202|1|1109|0.7967127|0.9621652|0.82244635|0.8868364
6448|5138|202|1|1109|0.79674417|0.96217227|0.8224748|0.88685596
6449|5139|202|1|1109|0.7967757|0.96217936|0.8225032|0.8868755
6450|5140|202|1|1109|0.79680717|0.96218646|0.8225316|0.886895
6451|5141|202|1|1109|0.7968387|0.96219355|0.82256|0.88691455
6452|5142|202|1|1109|0.7968702|0.9622006|0.8225884|0.88693404
6453|5142|202|1|1110|0.79674673|0.9622006|0.82245684|0.8868575
6454|5143|202|1|1110|0.7967782|0.9622077|0.8224852|0.88687706
6455|5144|202|1|1110|0.7968097|0.96221477|0.8225136|0.88689655
6456|5145|202|1|1110|0.79684114|0.9622218|0.82254195|0.886916
6457|5146|202|1|1110|0.79687256|0.9622289|0.8225703|0.88693553
6458|5147|202|1|1110|0.796904|0.9622359|0.8225987|0.886955
6459|5148|202|1|1110|0.79693544|0.96224296|0.822627|0.88697445
6460|5148|202|1|1111|0.7968121|0.96224296|0.8224956|0.8868981
6461|5149|202|1|1111|0.7968436|0.96225005|0.82252395|0.8869176
6462|5150|202|1|1111|0.796875|0.9622571|0.8225523|0.88693714
6463|5151|202|1|1111|0.7969064|0.9622642|0.82258064|0.8869565
6464|5151|202|1|1112|0.79678315|0.9622642|0.8224493|0.8868802
6465|5151|202|1|1113|0.79665995|0.9622642|0.822318|0.88680387
6466|5152|202|1|1113|0.7966914|0.9622712|0.8223464|0.8868233
6467|5153|202|1|1113|0.7967228|0.96227825|0.8223747|0.8868428
6468|5154|202|1|1113|0.79675424|0.9622853|0.8224031|0.8868623
6469|5155|202|1|1113|0.79678565|0.9622923|0.8224314|0.88688165
6470|5156|202|1|1113|0.79681706|0.96229935|0.8224597|0.88690114
6471|5157|202|1|1113|0.7968485|0.9623064|0.822488|0.8869207
6472|5158|202|1|1113|0.7968798|0.9623134|0.8225163|0.88694006
6473|5159|202|1|1113|0.7969112|0.96232045|0.82254463|0.8869595
6474|5160|202|1|1113|0.79694253|0.9623275|0.82257295|0.8869789
6475|5161|202|1|1113|0.7969739|0.9623345|0.8226012|0.88699836
6476|5162|202|1|1113|0.79700524|0.96234155|0.8226295|0.8870178
6477|5163|202|1|1113|0.7970366|0.9623486|0.82265776|0.8870373
6478|5164|202|1|1113|0.7970679|0.96235555|0.822686|0.8870566
6479|5165|202|1|1113|0.79709923|0.9623626|0.82271427|0.887076
6480|5166|202|1|1113|0.7971305|0.9623696|0.82274246|0.8870954
6481|5167|202|1|1113|0.7971618|0.9623766|0.8227707|0.88711476
6482|5168|202|1|1113|0.7971931|0.9623836|0.8227989|0.8871342
6483|5169|202|1|1113|0.79722434|0.9623906|0.8228271|0.8871535
6484|5170|202|1|1113|0.79725564|0.96239763|0.82285535|0.8871729
6485|5171|202|1|1113|0.79728687|0.9624046|0.8228835|0.88719225
6486|5172|202|1|1113|0.7973181|0.9624116|0.8229117|0.88721156
6487|5173|202|1|1113|0.79734933|0.9624186|0.8229399|0.88723093
6488|5174|202|1|1113|0.79738057|0.9624256|0.822968|0.88725024
6489|5175|202|1|1113|0.7974118|0.96243256|0.8229962|0.88726956
6490|5176|202|1|1113|0.79744303|0.9624396|0.82302433|0.887289
6491|5177|202|1|1113|0.7974742|0.9624466|0.82305247|0.8873082
6492|5178|202|1|1113|0.7975054|0.96245354|0.8230806|0.88732755
6493|5179|202|1|1113|0.79753655|0.9624605|0.82310873|0.8873469
6494|5180|202|1|1113|0.7975677|0.9624675|0.8231368|0.8873662
6495|5181|202|1|1113|0.7975989|0.96247447|0.82316494|0.8873855
6496|5182|202|1|1113|0.79763|0.96248144|0.823193|0.88740474
6497|5183|202|1|1113|0.7976612|0.9624884|0.8232211|0.88742405
6498|5184|202|1|1113|0.7976923|0.9624954|0.82324916|0.8874433
6499|5185|202|1|1113|0.7977234|0.9625023|0.82327724|0.8874626
6500|5186|202|1|1113|0.7977545|0.9625093|0.8233053|0.88748187
6501|5187|202|1|1113|0.79778564|0.96251625|0.8233333|0.88750106
6502|5188|202|1|1113|0.79781675|0.96252316|0.8233614|0.8875203
6503|5189|202|1|1113|0.7978478|0.96253014|0.8233894|0.8875395
6504|5190|202|1|1113|0.79787886|0.9625371|0.8234174|0.8875588
6505|5191|202|1|1113|0.7979099|0.962544|0.82344544|0.88757795
6506|5192|202|1|1113|0.79794097|0.962551|0.82347345|0.88759726
6507|5193|202|1|1113|0.797972|0.9625579|0.8235014|0.8876164
6508|5194|202|1|1113|0.7980031|0.9625649|0.8235294|0.8876357
6509|5195|202|1|1113|0.7980341|0.9625718|0.8235574|0.88765484
6510|5196|202|1|1113|0.7980651|0.9625787|0.82358533|0.88767403
6511|5196|203|1|1113|0.7979426|0.96240044|0.82358533|0.8875982
6512|5196|203|1|1114|0.7978201|0.96240044|0.82345486|0.88752246
6513|5197|203|1|1114|0.7978511|0.9624074|0.8234828|0.8875416
6514|5197|203|1|1115|0.79772866|0.9624074|0.82335234|0.8874659
6515|5198|203|1|1115|0.7977597|0.9624144|0.82338035|0.8874851
6516|5199|203|1|1115|0.7977907|0.9624213|0.8234083|0.8875043
6517|5200|203|1|1115|0.79782176|0.9624283|0.82343626|0.8875235
6518|5201|203|1|1115|0.79785275|0.96243525|0.8234642|0.8875427
6519|5201|203|1|1116|0.7977304|0.96243525|0.82333386|0.88746697
6520|5201|203|1|1117|0.7976081|0.96243525|0.82320356|0.88739127
6521|5202|203|1|1117|0.79763913|0.96244216|0.8232315|0.88741046
6522|5202|203|1|1118|0.7975169|0.96244216|0.8231013|0.88733476
6523|5203|203|1|1118|0.7975479|0.96244913|0.82312924|0.88735396
6524|5204|203|1|1118|0.79757893|0.96245605|0.82315725|0.88737315
6525|5205|203|1|1118|0.7976099|0.962463|0.8231852|0.8873924
6526|5206|203|1|1118|0.7976409|0.96246994|0.82321316|0.88741153
6527|5207|203|1|1118|0.7976719|0.9624769|0.8232411|0.88743085
6528|5207|203|1|1119|0.7975498|0.9624769|0.823111|0.88735515
6529|5208|203|1|1119|0.7975808|0.9624838|0.82313895|0.8873743
6530|5209|203|1|1119|0.7976118|0.96249074|0.8231669|0.88739353
6531|5210|203|1|1119|0.7976427|0.9624977|0.8231948|0.8874127
6532|5211|203|1|1119|0.7976737|0.9625046|0.82322276|0.8874319
6533|5211|203|1|1120|0.79755163|0.9625046|0.8230927|0.88735634
6534|5212|203|1|1120|0.7975826|0.96251154|0.82312065|0.88737553
6535|5213|203|1|1120|0.79761356|0.96251845|0.8231486|0.8873947
6536|5214|203|1|1120|0.79764456|0.96252537|0.8231765|0.8874138
6537|5214|203|1|1121|0.79752254|0.96252537|0.82304657|0.8873383
6538|5215|203|1|1121|0.79755354|0.9625323|0.8230745|0.8873575
6539|5216|203|1|1121|0.7975845|0.9625392|0.8231024|0.8873766
6540|5217|203|1|1121|0.7976154|0.9625461|0.8231303|0.8873958
6541|5218|203|1|1121|0.79764634|0.962553|0.8231582|0.88741493
6542|5218|203|1|1122|0.79752445|0.962553|0.8230284|0.8873395
6543|5219|203|1|1122|0.7975554|0.96255994|0.8230563|0.88735867
6544|5220|203|1|1122|0.7975863|0.96256685|0.8230842|0.8873778
6545|5221|203|1|1122|0.79761726|0.96257377|0.8231121|0.88739693
6546|5222|203|1|1122|0.79764813|0.9625806|0.82313997|0.88741606
6547|5222|203|1|1123|0.79752636|0.9625806|0.82301027|0.8873407
6548|5223|203|1|1123|0.79755723|0.96258754|0.82303816|0.88735986
6549|5224|203|1|1123|0.79758817|0.96259445|0.823066|0.88737893
6550|5224|203|1|1124|0.7974664|0.96259445|0.82293636|0.8873036
6551|5224|204|1|1124|0.79734474|0.9624171|0.82293636|0.8872283
6552|5225|204|1|1124|0.7973756|0.96242404|0.82296425|0.88724744
6553|5226|204|1|1124|0.79740655|0.96243095|0.82299215|0.88726664
6554|5227|204|1|1124|0.7974375|0.96243787|0.82302|0.8872857
6555|5228|204|1|1124|0.79746836|0.9624448|0.8230479|0.88730484
6556|5229|204|1|1124|0.79749924|0.9624517|0.8230757|0.887324
6557|5230|204|1|1124|0.7975301|0.9624586|0.82310355|0.88734305
6558|5231|204|1|1124|0.797561|0.9624655|0.8231314|0.8873622
6559|5232|204|1|1124|0.7975918|0.9624724|0.8231592|0.88738126
6560|5233|204|1|1124|0.7976227|0.9624793|0.82318705|0.8874004
6561|5233|204|1|1125|0.79750115|0.9624793|0.8230576|0.88732517
6562|5234|204|1|1125|0.797532|0.9624862|0.82308537|0.88734424
6563|5235|204|1|1125|0.79756284|0.9624931|0.8231132|0.8873633
6564|5235|204|1|1126|0.79744136|0.9624931|0.8229838|0.8872881
6565|5235|204|1|1127|0.79731995|0.9624931|0.82285446|0.887213
6566|5235|204|1|1128|0.79719853|0.9624931|0.8227251|0.8871378
6567|5235|204|1|1129|0.7970772|0.9624931|0.82259583|0.8870626
6568|5235|204|1|1130|0.7969559|0.9624931|0.8224666|0.88698745
6569|5236|204|1|1130|0.79698676|0.9625|0.8224945|0.8870066
6570|5237|204|1|1130|0.79701763|0.9625069|0.8225224|0.8870258
6571|5238|204|1|1130|0.7970485|0.9625138|0.82255024|0.8870449
6572|5239|204|1|1130|0.7970794|0.96252066|0.82257813|0.88706404
6573|5240|204|1|1130|0.79711026|0.9625276|0.82260597|0.8870831
6574|5241|204|1|1130|0.79714113|0.9625344|0.8226338|0.88710225
6575|5241|204|1|1131|0.7970199|0.9625344|0.8225047|0.88702714
6576|5241|204|1|1132|0.7968988|0.9625344|0.82237566|0.8869521
6577|5241|204|1|1133|0.7967776|0.9625344|0.8222466|0.88687706
6578|5242|204|1|1133|0.7968085|0.96254134|0.8222745|0.88689625
6579|5243|204|1|1133|0.79683936|0.9625482|0.8223024|0.8869153
6580|5244|204|1|1133|0.79687023|0.96255505|0.82233024|0.88693446
6581|5245|204|1|1133|0.7969011|0.96256196|0.82235813|0.8869536
6582|5245|205|1|1133|0.79678005|0.9623853|0.82235813|0.88687855
6583|5246|205|1|1133|0.7968109|0.9623922|0.82238597|0.88689774
6584|5247|205|1|1133|0.7968418|0.9623991|0.8224138|0.8869168
6585|5248|205|1|1133|0.7968726|0.96240604|0.82244164|0.88693595
6586|5249|205|1|1133|0.79690343|0.9624129|0.8224695|0.8869551
6587|5249|205|1|1134|0.7967825|0.9624129|0.8223406|0.8868801
6588|5250|205|1|1134|0.79681337|0.9624198|0.82236844|0.88689923
6589|5251|205|1|1134|0.7968442|0.96242666|0.8223962|0.88691825
6590|5252|205|1|1134|0.796875|0.9624336|0.82242405|0.88693744
6591|5253|205|1|1134|0.7969058|0.96244043|0.82245183|0.88695645
6592|5254|205|1|1134|0.79693663|0.96244735|0.82247967|0.88697565
6593|5255|205|1|1134|0.7969674|0.9624542|0.82250744|0.88699466
6594|5256|205|1|1134|0.7969982|0.9624611|0.8225352|0.8870138
6595|5257|205|1|1134|0.79702896|0.96246797|0.822563|0.8870328
6596|5258|205|1|1134|0.7970597|0.9624748|0.8225907|0.8870518
6597|5259|205|1|1134|0.7970905|0.9624817|0.8226185|0.8870709
6598|5260|205|1|1134|0.7971212|0.9624886|0.82264626|0.88709
6599|5261|205|1|1134|0.7971519|0.96249545|0.822674|0.88710904
6600|5262|205|1|1134|0.7971827|0.9625023|0.8227017|0.8871281
6601|5263|205|1|1134|0.7972134|0.96250916|0.8227294|0.8871471
6602|5264|205|1|1134|0.7972441|0.962516|0.8227571|0.88716614
6603|5265|205|1|1134|0.79727477|0.96252286|0.8227848|0.8871851
6604|5266|205|1|1134|0.79730546|0.9625297|0.8228125|0.8872041
6605|5267|205|1|1134|0.79733616|0.9625366|0.82284015|0.8872231
6606|5268|205|1|1134|0.79736686|0.96254337|0.8228679|0.8872421
6607|5269|205|1|1134|0.7973975|0.9625502|0.8228955|0.8872611
6608|5270|205|1|1134|0.79742813|0.9625571|0.8229232|0.8872801
6609|5271|205|1|1134|0.79745877|0.96256393|0.82295084|0.88729906
6610|5272|205|1|1134|0.7974894|0.9625707|0.82297844|0.88731796
6611|5273|205|1|1134|0.79752004|0.9625776|0.8230061|0.88733697
6612|5274|205|1|1134|0.7975507|0.96258444|0.8230337|0.887356
6613|5275|205|1|1134|0.79758126|0.96259123|0.82306135|0.8873748
6614|5276|205|1|1134|0.79761183|0.9625981|0.82308894|0.8873939
6615|5277|205|1|1134|0.7976424|0.9626049|0.82311654|0.8874128
6616|5278|205|1|1134|0.797673|0.96261173|0.8231441|0.8874317
6617|5279|205|1|1134|0.79770356|0.9626185|0.8231717|0.88745064
6618|5280|205|1|1134|0.79773414|0.9626253|0.8231993|0.8874696
6619|5281|205|1|1134|0.79776466|0.9626322|0.8232268|0.8874884
6620|5282|205|1|1134|0.79779524|0.962639|0.82325435|0.8875074
