N|TP|FP|FN|TN|Acuraccy|Precision|Recall|F-Measure
420|339|29|1|53|0.8056872|0.9211956|0.8647959|0.8921053
421|340|29|1|53|0.80614656|0.9214092|0.86513996|0.8923885
422|340|29|1|54|0.8042453|0.9214092|0.8629442|0.8912189
423|341|29|1|54|0.80470586|0.9216216|0.86329114|0.8915032
424|341|30|1|54|0.8028169|0.9191375|0.86329114|0.89033943
425|342|30|1|54|0.8032787|0.91935486|0.8636364|0.89062506
426|343|30|1|54|0.8037383|0.91957104|0.8639799|0.8909091
427|344|30|1|54|0.8041958|0.9197861|0.8643216|0.89119166
428|345|30|1|54|0.80465114|0.92|0.86466163|0.8914729
429|346|30|1|54|0.80510443|0.92021275|0.865|0.89175254
430|347|30|1|54|0.8055556|0.9204244|0.86533666|0.8920308
431|348|30|1|54|0.80600464|0.9206349|0.86567163|0.8923077
432|349|30|1|54|0.8064516|0.9208443|0.86600494|0.89258313
433|350|30|1|54|0.80689657|0.92105263|0.86633664|0.89285713
434|351|30|1|54|0.80733943|0.9212598|0.8666667|0.8931298
435|352|30|1|54|0.8077803|0.921466|0.8669951|0.893401
436|353|30|1|54|0.8082192|0.92167103|0.86732185|0.8936709
437|353|30|1|55|0.8063781|0.92167103|0.86519605|0.89254105
438|354|30|1|55|0.8068182|0.921875|0.86552566|0.8928121
439|355|30|1|55|0.8072562|0.9220779|0.86585367|0.8930818
440|356|30|1|55|0.8076923|0.9222798|0.86618006|0.8933501
441|357|30|1|55|0.8081264|0.92248064|0.86650485|0.89361703
442|357|30|1|56|0.8063063|0.92248064|0.86440676|0.8925
443|358|30|1|56|0.8067416|0.92268044|0.8647343|0.8927681
444|358|31|1|56|0.8049327|0.9203085|0.8647343|0.89165634
445|359|31|1|56|0.80536914|0.9205128|0.86506027|0.8919255
446|359|32|1|56|0.8035714|0.9181586|0.86506027|0.8908189
447|360|32|1|56|0.8040089|0.9183673|0.86538464|0.8910891
448|360|32|1|57|0.80222225|0.9183673|0.8633093|0.8899876
449|361|32|1|57|0.80266076|0.91857505|0.8636364|0.8902589
450|361|32|1|58|0.80088496|0.91857505|0.8615752|0.8891626
451|362|32|1|58|0.8013245|0.9187817|0.86190474|0.8894349
452|362|33|1|58|0.7995595|0.9164557|0.86190474|0.8883436
453|363|33|1|58|0.8|0.9166667|0.8622328|0.8886169
454|364|33|1|58|0.8004386|0.91687655|0.86255926|0.88888884
455|365|33|1|58|0.80087525|0.9170854|0.86288416|0.88915956
456|366|33|1|58|0.80131006|0.91729325|0.8632075|0.8894289
457|367|33|1|58|0.8017429|0.9175|0.8635294|0.88969696
458|367|34|1|58|0.8|0.915212|0.8635294|0.88861984
459|368|34|1|58|0.8004338|0.91542286|0.86384976|0.8888889
460|368|34|1|59|0.7987013|0.91542286|0.8618267|0.88781667
461|369|34|1|59|0.79913604|0.9156327|0.86214954|0.8880867
462|369|34|1|60|0.79741377|0.9156327|0.86013985|0.8870192
463|370|34|1|60|0.7978495|0.9158416|0.8604651|0.8872902
464|371|34|1|60|0.7982833|0.91604936|0.8607889|0.8875598
465|372|34|1|60|0.7987152|0.9162561|0.8611111|0.8878281
466|373|34|1|60|0.7991453|0.91646194|0.8614319|0.88809526
467|374|34|1|60|0.79957354|0.9166667|0.86175114|0.88836104
468|375|34|1|60|0.8|0.9168704|0.86206895|0.88862556
469|376|34|1|60|0.80042464|0.9170732|0.86238533|0.88888896
470|377|34|1|60|0.8008475|0.91727495|0.8627002|0.889151
471|378|34|1|60|0.8012685|0.9174757|0.8630137|0.8894117
472|379|34|1|60|0.8016878|0.91767555|0.8633257|0.8896713
473|379|35|1|60|0.8|0.9154589|0.8633257|0.88862836
474|380|35|1|60|0.80042017|0.91566265|0.8636364|0.8888889
475|381|35|1|60|0.8008386|0.91586536|0.8639456|0.88914824
476|382|35|1|60|0.8012552|0.9160671|0.8642534|0.88940626
477|383|35|1|60|0.80167013|0.91626793|0.8645598|0.88966316
478|384|35|1|60|0.8020833|0.9164678|0.8648649|0.88991886
479|385|35|1|60|0.8024948|0.9166667|0.8651685|0.8901734
480|385|35|1|61|0.8008299|0.9166667|0.8632287|0.8891455
481|385|35|1|62|0.79917186|0.9166667|0.86129755|0.88811994
482|385|36|1|62|0.79752064|0.9144893|0.86129755|0.8870968
483|386|36|1|62|0.79793817|0.9146919|0.86160713|0.88735634
484|387|36|1|62|0.7983539|0.9148936|0.86191535|0.88761467
485|388|36|1|62|0.798768|0.9150943|0.8622222|0.8878718
486|388|36|1|63|0.7971311|0.9150943|0.86031044|0.88685715
487|389|36|1|63|0.797546|0.9152941|0.8606195|0.8871152
488|390|36|1|63|0.7979592|0.91549295|0.86092716|0.88737196
489|390|36|1|64|0.796334|0.91549295|0.85903084|0.8863637
490|391|36|1|64|0.796748|0.91569084|0.85934067|0.8866213
491|392|36|1|64|0.79716027|0.91588783|0.8596491|0.88687783
492|393|36|1|64|0.7975708|0.91608393|0.85995626|0.8871332
493|394|36|1|64|0.7979798|0.9162791|0.86026204|0.88738745
494|395|36|1|64|0.7983871|0.9164733|0.86056644|0.8876405
495|396|36|1|64|0.7987928|0.9166667|0.8608696|0.88789237
496|397|36|1|64|0.7991968|0.91685915|0.86117136|0.8881432
497|398|36|1|64|0.7995992|0.9170507|0.86147183|0.88839287
498|399|36|1|64|0.8|0.9172414|0.86177105|0.8886414
499|400|36|1|64|0.8003992|0.9174312|0.86206895|0.88888884
500|401|36|1|64|0.8007968|0.9176201|0.8623656|0.8891353
501|402|36|1|64|0.8011928|0.91780823|0.86266094|0.8893806
502|403|36|1|64|0.8015873|0.91799545|0.86295503|0.8896247
503|403|37|1|64|0.8|0.9159091|0.86295503|0.8886439
504|404|37|1|64|0.80039525|0.9160998|0.8632479|0.8888889
505|405|37|1|64|0.80078894|0.91628957|0.86353946|0.8891328
506|406|37|1|64|0.8011811|0.9164786|0.8638298|0.8893757
507|407|37|1|64|0.8015717|0.9166667|0.8641189|0.8896175
508|408|37|1|64|0.80196077|0.9168539|0.86440676|0.8898582
509|409|37|1|64|0.8023483|0.91704035|0.86469346|0.890098
510|410|37|1|64|0.8027344|0.91722596|0.8649789|0.8903366
511|410|37|1|65|0.8011696|0.91722596|0.86315787|0.8893709
512|411|37|1|65|0.8015564|0.91741073|0.8634454|0.88961047
513|411|38|1|65|0.8|0.9153675|0.8634454|0.8886487
514|412|38|1|65|0.8003876|0.91555554|0.8637317|0.8888889
515|413|38|1|65|0.8007737|0.9157428|0.8640167|0.8891281
516|414|38|1|65|0.8011583|0.9159292|0.8643006|0.8893662
517|415|38|1|65|0.80154145|0.9161148|0.8645833|0.88960344
518|416|38|1|65|0.8019231|0.9162996|0.8648649|0.88983965
519|417|38|1|65|0.80230325|0.9164835|0.8651452|0.8900747
520|418|38|1|65|0.802682|0.9166667|0.86542445|0.89030886
521|419|38|1|65|0.8030593|0.916849|0.86570245|0.890542
522|419|39|1|65|0.8015267|0.91484714|0.86570245|0.8895966
523|419|39|1|66|0.8|0.91484714|0.8639175|0.88865316
524|419|40|1|66|0.7984791|0.912854|0.8639175|0.8877119
525|419|40|1|67|0.79696393|0.912854|0.86213994|0.8867726
526|420|40|1|67|0.7973485|0.9130435|0.862423|0.88701165
527|421|40|1|67|0.7977316|0.9132321|0.86270493|0.8872497
528|422|40|1|67|0.7981132|0.9134199|0.8629857|0.8874868
529|423|40|1|67|0.7984934|0.9136069|0.86326534|0.887723
530|424|40|1|67|0.7988722|0.9137931|0.8635438|0.8879581
531|425|40|1|67|0.79924953|0.9139785|0.86382115|0.8881923
532|426|40|1|67|0.79962546|0.9141631|0.86409736|0.88842547
533|426|40|1|68|0.79813087|0.9141631|0.8623482|0.88750005
534|427|40|1|68|0.79850745|0.9143469|0.86262625|0.8877339
535|428|40|1|68|0.79888266|0.9145299|0.86290324|0.8879668
536|429|40|1|68|0.7992565|0.91471213|0.8631791|0.8881988
537|430|40|1|68|0.7996289|0.9148936|0.8634538|0.8884297
538|431|40|1|68|0.8|0.9150743|0.86372745|0.8886598
539|432|40|1|68|0.8003697|0.91525424|0.864|0.8888889
540|433|40|1|68|0.80073804|0.9154334|0.86427146|0.8891171
541|434|40|1|68|0.80110496|0.9156118|0.8645418|0.8893443
542|435|40|1|68|0.8014706|0.9157895|0.8648111|0.88957053
543|436|40|1|68|0.8018349|0.9159664|0.86507934|0.88979596
544|437|40|1|68|0.8021978|0.9161426|0.86534655|0.8900204
545|437|40|1|69|0.80073124|0.9161426|0.8636364|0.889115
546|438|40|1|69|0.8010949|0.916318|0.8639053|0.88934004
547|439|40|1|69|0.80145717|0.9164927|0.86417323|0.8895644
548|440|40|1|69|0.8018182|0.9166667|0.8644401|0.8897877
549|441|40|1|69|0.80217785|0.9168399|0.86470586|0.8900101
550|442|40|1|69|0.80253625|0.91701245|0.8649706|0.89023155
551|443|40|1|69|0.8028933|0.9171843|0.8652344|0.89045227
552|444|40|1|69|0.8032491|0.91735536|0.86549705|0.890672
553|445|40|1|69|0.8036036|0.91752577|0.8657588|0.8908909
554|446|40|1|69|0.8039568|0.91769546|0.8660194|0.89110893
555|447|40|1|69|0.8043088|0.9178645|0.86627907|0.891326
556|448|40|1|69|0.8046595|0.91803277|0.8665377|0.89154226
557|449|40|1|69|0.80500895|0.91820043|0.86679536|0.8917577
558|450|40|1|69|0.80535716|0.9183673|0.867052|0.8919722
559|451|40|1|69|0.8057041|0.9185336|0.86730766|0.892186
560|451|40|1|70|0.80427045|0.9185336|0.86564296|0.8913043
561|452|40|1|70|0.8046181|0.9186992|0.8659004|0.8915188
562|453|40|1|70|0.80496454|0.9188641|0.8661568|0.89173234
563|454|40|1|70|0.8053097|0.91902834|0.8664122|0.891945
564|455|40|1|70|0.8056537|0.9191919|0.8666667|0.89215684
565|456|40|1|70|0.8059965|0.91935486|0.8669202|0.8923679
566|457|40|1|70|0.806338|0.9195171|0.86717266|0.8925781
567|457|40|1|71|0.8049209|0.9195171|0.8655303|0.89170736
568|457|41|1|71|0.80350876|0.91767067|0.8655303|0.8908382
569|458|41|1|71|0.8038529|0.91783565|0.8657845|0.89105064
570|459|41|1|71|0.8041958|0.918|0.8660377|0.8912621
571|460|41|1|71|0.80453753|0.91816366|0.86629003|0.8914729
572|460|42|1|71|0.8031359|0.9163347|0.86629003|0.8906099
573|461|42|1|71|0.80347824|0.916501|0.8665413|0.8908213
574|461|43|1|71|0.8020833|0.91468257|0.8665413|0.88996136
575|462|43|1|71|0.80242634|0.9148515|0.8667917|0.89017344
576|463|43|1|71|0.8027682|0.91501975|0.8670412|0.8903847
577|464|43|1|71|0.8031088|0.91518736|0.8672897|0.89059496
578|465|43|1|71|0.80344826|0.9153543|0.8675373|0.8908046
579|465|43|1|72|0.80206543|0.9153543|0.8659218|0.8899521
580|466|43|1|72|0.8024055|0.9155206|0.866171|0.8901624
581|466|43|1|73|0.80102915|0.9155206|0.864564|0.8893129
582|466|43|1|74|0.7996575|0.9155206|0.86296296|0.88846517
583|466|43|1|75|0.7982906|0.9155206|0.8613678|0.887619
584|467|43|1|75|0.7986348|0.91568625|0.86162364|0.8878327
585|467|44|1|75|0.7972743|0.9138943|0.86162364|0.88698953
586|468|44|1|75|0.79761904|0.9140625|0.86187845|0.8872039
587|468|45|1|75|0.7962648|0.9122807|0.86187845|0.8863636
588|468|45|1|76|0.79491526|0.9122807|0.8602941|0.88552505
589|469|45|1|76|0.7952623|0.9124514|0.86055046|0.8857413
590|470|45|1|76|0.7956081|0.9126214|0.86080587|0.88595665
591|471|45|1|76|0.7959528|0.9127907|0.8610603|0.8861712
592|472|45|1|76|0.7962963|0.9129594|0.8613139|0.88638496
593|473|45|1|76|0.79663867|0.9131274|0.8615665|0.88659793
594|474|45|1|76|0.79697984|0.9132948|0.8618182|0.88681006
595|474|45|1|77|0.7956449|0.9132948|0.8602541|0.8859813
596|474|45|1|78|0.7943144|0.9132948|0.8586956|0.88515407
597|475|45|1|78|0.79465777|0.91346157|0.85895115|0.8853681
598|476|45|1|78|0.795|0.9136276|0.8592058|0.88558143
599|476|45|1|79|0.7936772|0.9136276|0.8576577|0.8847584
600|476|45|1|80|0.7923588|0.9136276|0.8561151|0.8839369
601|477|45|1|80|0.79270315|0.9137931|0.8563734|0.884152
602|478|45|1|80|0.79304636|0.91395795|0.8566308|0.88436633
603|478|45|1|81|0.79173553|0.91395795|0.85509837|0.883549
604|478|45|1|82|0.79042906|0.91395795|0.8535714|0.8827331
605|479|45|1|82|0.7907743|0.91412216|0.8538324|0.8829493
606|479|46|1|82|0.7894737|0.91238093|0.8538324|0.8821362
607|479|46|1|83|0.7881773|0.91238093|0.85231316|0.8813247
608|479|46|1|84|0.78688526|0.91238093|0.85079926|0.8805147
609|479|46|1|85|0.7855974|0.91238093|0.8492908|0.8797061
610|479|46|1|86|0.78431374|0.91238093|0.8477876|0.8788991
611|479|46|1|87|0.78303427|0.91238093|0.84628975|0.8780935
612|479|46|1|88|0.78175896|0.91238093|0.8447972|0.8772894
613|480|46|1|88|0.78211385|0.9125475|0.8450704|0.8775137
614|480|47|1|88|0.78084415|0.91081595|0.8450704|0.8767124
615|481|47|1|88|0.78119934|0.9109849|0.8453427|0.87693703
616|482|47|1|88|0.7815534|0.91115314|0.845614|0.877161
617|482|47|1|89|0.7802908|0.91115314|0.8441331|0.87636364
618|482|47|1|90|0.77903223|0.91115314|0.8426573|0.8755677
619|483|47|1|90|0.77938807|0.91132075|0.8429319|0.8757933
620|484|47|1|90|0.7797428|0.91148776|0.8432056|0.8760181
621|485|47|1|90|0.7800963|0.9116541|0.84347826|0.87624204
622|485|47|1|91|0.77884614|0.9116541|0.8420139|0.87545127
623|486|47|1|91|0.7792|0.9118199|0.8422877|0.8756757
624|486|48|1|91|0.7779553|0.9101124|0.8422877|0.87488747
625|487|48|1|91|0.7783094|0.91028035|0.8425605|0.8751123
626|488|48|1|91|0.77866244|0.9104478|0.84283245|0.87533635
627|488|49|1|91|0.77742445|0.9087523|0.84283245|0.87455195
628|489|49|1|91|0.7777778|0.90892196|0.84310347|0.8747765
629|490|49|1|91|0.77812994|0.90909094|0.8433735|0.875
630|490|50|1|91|0.77689874|0.9074074|0.8433735|0.8742195
631|491|50|1|91|0.7772512|0.9075786|0.8436426|0.8744435
632|492|50|1|91|0.77760255|0.90774906|0.8439108|0.87466663
633|492|50|1|92|0.776378|0.90774906|0.84246576|0.87388986
634|493|50|1|92|0.7767296|0.907919|0.84273505|0.87411356
635|493|50|1|93|0.7755102|0.907919|0.8412969|0.8733393
636|493|50|1|94|0.7742947|0.907919|0.8398637|0.8725664
637|493|50|1|95|0.773083|0.907919|0.83843535|0.8717949
638|493|50|1|96|0.771875|0.907919|0.8370119|0.8710247
639|493|50|1|97|0.77067083|0.907919|0.8355932|0.870256
640|494|50|1|97|0.77102804|0.9080882|0.8358714|0.87048453
641|495|50|1|97|0.7713841|0.9082569|0.8361486|0.8707124
642|495|50|1|98|0.77018636|0.9082569|0.8347386|0.86994725
643|496|50|1|98|0.7705426|0.9084249|0.83501685|0.8701754
644|497|50|1|98|0.7708978|0.90859234|0.8352941|0.8704028
645|498|50|1|98|0.7712519|0.9087591|0.83557045|0.8706293
646|498|50|1|99|0.77006173|0.9087591|0.8341709|0.86986905
647|499|50|1|99|0.770416|0.9089253|0.83444816|0.8700959
648|500|50|1|99|0.77076924|0.90909094|0.83472455|0.87032205
649|501|50|1|99|0.7711213|0.9092559|0.835|0.8705473
650|502|50|1|99|0.7714724|0.9094203|0.8352745|0.8707719
651|503|50|1|99|0.77182233|0.9095841|0.83554816|0.8709957
652|503|50|1|100|0.7706422|0.9095841|0.83416253|0.8702422
653|504|50|1|100|0.77099234|0.9097473|0.8344371|0.87046635
654|504|50|1|101|0.76981705|0.9097473|0.8330579|0.8697153
655|505|50|1|101|0.7701674|0.9099099|0.8333333|0.8699397
656|506|50|1|101|0.7705167|0.91007197|0.8336079|0.8701634
657|506|50|1|102|0.7693475|0.91007197|0.8322368|0.86941576
658|507|50|1|102|0.76969695|0.9102334|0.8325123|0.8696398
659|507|51|1|102|0.7685325|0.9086022|0.8325123|0.86889464
660|508|51|1|102|0.76888216|0.9087657|0.83278686|0.86911887
661|508|51|1|103|0.7677225|0.9087657|0.8314239|0.868376
662|508|51|1|104|0.7665663|0.9087657|0.83006537|0.86763453
663|509|51|1|104|0.7669173|0.9089286|0.8303426|0.8678602
664|510|51|1|104|0.7672673|0.90909094|0.8306189|0.86808515
665|511|51|1|104|0.7676162|0.90925264|0.8308943|0.86830926
666|512|51|1|104|0.76796407|0.9094139|0.83116883|0.86853266
667|513|51|1|104|0.7683109|0.90957445|0.8314425|0.86875534
668|513|52|1|104|0.7671642|0.9079646|0.8314425|0.8680203
669|514|52|1|104|0.7675112|0.9081272|0.8317152|0.8682432
670|515|52|1|104|0.76785713|0.90828925|0.8319871|0.8684654
671|515|53|1|104|0.7667162|0.9066901|0.8319871|0.8677338
672|516|53|1|104|0.7670623|0.90685415|0.83225805|0.8679563
673|517|53|1|104|0.7674074|0.9070175|0.8325282|0.868178
674|517|54|1|104|0.7662722|0.90542907|0.8325282|0.86744964
675|517|55|1|104|0.76514035|0.90384614|0.8325282|0.8667225
676|517|55|1|105|0.7640118|0.90384614|0.8311897|0.8659966
677|518|55|1|105|0.76435935|0.904014|0.83146065|0.8662208
678|518|55|1|106|0.7632353|0.904014|0.8301282|0.8654971
679|518|55|1|107|0.7621145|0.904014|0.8288|0.86477464
680|518|55|1|108|0.76099706|0.904014|0.827476|0.86405337
681|518|55|1|109|0.75988287|0.904014|0.8261563|0.8633334
682|518|55|1|110|0.75877196|0.904014|0.8248408|0.8626146
683|518|55|1|111|0.75766426|0.904014|0.8235294|0.8618969
684|518|55|1|112|0.7565598|0.904014|0.82222223|0.86118037
685|518|55|1|113|0.75545853|0.904014|0.82091916|0.8604651
686|518|55|1|114|0.75436044|0.904014|0.81962025|0.8597511
687|518|55|1|115|0.7532656|0.904014|0.81832546|0.85903823
688|518|55|1|116|0.7521739|0.904014|0.8170347|0.85832644
689|518|55|1|117|0.7510854|0.904014|0.81574804|0.8576159
690|518|55|1|118|0.75|0.904014|0.8144654|0.85690653
691|518|55|1|119|0.74891776|0.904014|0.8131868|0.85619843
692|518|55|1|120|0.7478386|0.904014|0.81191224|0.85549134
693|518|55|1|121|0.7467626|0.904014|0.81064165|0.85478556
694|519|55|1|121|0.74712646|0.9041812|0.8109375|0.85502476
695|520|55|1|121|0.7474892|0.90434784|0.81123245|0.85526323
696|521|55|1|121|0.747851|0.9045139|0.8115265|0.8555008
697|522|55|1|121|0.74821174|0.90467936|0.8118196|0.8557377
698|523|55|1|121|0.74857146|0.9048443|0.8121118|0.8559738
699|524|55|1|121|0.7489301|0.9050086|0.8124031|0.85620916
700|524|56|1|121|0.74786323|0.9034483|0.8124031|0.8555102
701|524|56|1|122|0.7467994|0.9034483|0.8111455|0.85481244
702|525|56|1|122|0.74715906|0.90361446|0.8114374|0.8550489
703|526|56|1|122|0.7475177|0.90378004|0.8117284|0.8552845
704|526|56|1|123|0.74645895|0.90378004|0.8104777|0.8545897
705|526|56|1|124|0.7454031|0.90378004|0.80923074|0.8538961
706|527|56|1|124|0.7457627|0.9039451|0.8095238|0.8541329
707|528|56|1|124|0.7461213|0.9041096|0.80981594|0.85436887
708|528|56|1|125|0.7450704|0.9041096|0.8085758|0.8536783
709|529|56|1|125|0.745429|0.9042735|0.8088685|0.8539145
710|530|56|1|125|0.7457865|0.9044369|0.8091603|0.8541499
711|530|56|1|126|0.74474055|0.9044369|0.80792683|0.8534622
712|530|56|1|127|0.74369746|0.9044369|0.80669713|0.8527756
713|531|56|1|127|0.7440559|0.90459967|0.80699086|0.853012
714|531|56|1|128|0.7430168|0.90459967|0.8057663|0.8523274
715|532|56|1|128|0.7433752|0.9047619|0.8060606|0.8525641
716|533|56|1|128|0.7437326|0.9049236|0.806354|0.8528
717|534|56|1|128|0.744089|0.9050847|0.8066465|0.85303515
718|534|56|1|129|0.7430556|0.9050847|0.8054299|0.85235435
719|535|56|1|129|0.7434119|0.90524536|0.8057229|0.85258967
720|536|56|1|129|0.7437673|0.9054054|0.806015|0.8528242
721|536|56|1|130|0.7427386|0.9054054|0.8048048|0.8521462
722|537|56|1|130|0.7430939|0.9055649|0.80509746|0.85238093
723|537|57|1|130|0.74206895|0.9040404|0.80509746|0.85170496
724|538|57|1|130|0.74242425|0.9042017|0.8053892|0.8519398
725|538|58|1|130|0.74140304|0.90268457|0.8053892|0.85126585
726|539|58|1|130|0.7417582|0.9028476|0.8056801|0.85150075
727|540|58|1|130|0.74211246|0.90301|0.80597013|0.85173506
728|540|59|1|130|0.7410959|0.9015025|0.80597013|0.85106385
729|541|59|1|130|0.7414501|0.90166664|0.80625933|0.8512982
730|542|59|1|130|0.7418033|0.90183026|0.80654764|0.85153186
731|543|59|1|130|0.74215555|0.90199333|0.80683506|0.8517647
732|544|59|1|130|0.7425068|0.9021559|0.80712163|0.85199684
733|545|59|1|130|0.74285716|0.9023179|0.8074074|0.8522283
734|546|59|1|130|0.7432065|0.90247935|0.8076923|0.85245895
735|547|59|1|130|0.74355495|0.9026403|0.80797637|0.852689
736|548|59|1|130|0.74390244|0.9028007|0.8082596|0.8529183
737|549|59|1|130|0.744249|0.90296054|0.80854195|0.85314685
738|550|59|1|130|0.7445946|0.90311986|0.8088235|0.85337466
739|551|59|1|130|0.74493927|0.9032787|0.80910426|0.8536018
740|552|59|1|130|0.745283|0.90343696|0.80938417|0.8538283
741|553|59|1|130|0.74562585|0.9035948|0.80966324|0.8540541
742|554|59|1|130|0.74596775|0.903752|0.80994153|0.85427904
743|555|59|1|130|0.74630874|0.9039088|0.810219|0.85450345
744|556|59|1|130|0.7466488|0.904065|0.8104956|0.8547271
745|557|59|1|130|0.74698794|0.90422076|0.81077147|0.8549501
746|558|59|1|130|0.7473262|0.90437603|0.81104654|0.8551724
747|558|60|1|130|0.7463284|0.9029126|0.81104654|0.8545176
748|559|60|1|130|0.74666667|0.9030695|0.8113208|0.8547401
749|560|60|1|130|0.747004|0.9032258|0.8115942|0.8549618
750|561|60|1|130|0.74734044|0.90338165|0.8118669|0.8551829
751|561|61|1|130|0.74634796|0.90192926|0.8118669|0.85453165
752|562|61|1|130|0.7466844|0.9020867|0.81213874|0.85475284
753|563|61|1|130|0.7470199|0.9022436|0.8124098|0.85497344
754|564|61|1|130|0.7473545|0.9024|0.8126801|0.8551933
755|564|61|1|131|0.7463672|0.9024|0.8115108|0.8545455
756|564|62|1|131|0.7453826|0.9009585|0.8115108|0.8538985
757|564|62|1|132|0.7444005|0.9009585|0.8103448|0.8532527
758|565|62|1|132|0.74473685|0.90111643|0.8106169|0.8534743
759|565|62|1|133|0.7437582|0.90111643|0.8094556|0.8528302
760|565|62|1|134|0.7427822|0.90111643|0.8082976|0.85218704
761|565|62|1|135|0.74180865|0.90111643|0.80714285|0.8515448
762|566|62|1|135|0.7421466|0.9012739|0.807418|0.8517683
763|566|62|1|136|0.7411765|0.9012739|0.8062678|0.8511278
764|567|62|1|136|0.7415144|0.90143085|0.8065434|0.8513514
765|567|62|1|137|0.7405476|0.90143085|0.80539775|0.8507127
766|567|62|1|138|0.7395833|0.90143085|0.8042553|0.850075
767|568|62|1|138|0.739922|0.9015873|0.8045326|0.85029936
768|568|62|1|139|0.73896104|0.9015873|0.8033946|0.8496634
769|569|62|1|139|0.7392996|0.9017433|0.8036723|0.84988797
770|570|62|1|139|0.7396373|0.90189874|0.80394924|0.85011184
771|571|62|1|139|0.73997414|0.9020537|0.8042253|0.85033506
772|571|62|1|140|0.7390181|0.9020537|0.8030942|0.84970236
773|572|62|1|140|0.73935485|0.9022082|0.8033708|0.84992564
774|573|62|1|140|0.7396907|0.9023622|0.80364656|0.8501484
775|574|62|1|140|0.74002576|0.9025157|0.8039216|0.85037035
776|575|62|1|140|0.7403599|0.9026688|0.8041958|0.8505917
777|576|62|1|140|0.7406932|0.9028213|0.8044693|0.8508124
778|577|62|1|140|0.7410256|0.9029734|0.804742|0.85103244
779|578|62|1|140|0.7413572|0.903125|0.80501395|0.85125184
780|579|62|1|140|0.74168795|0.90327615|0.8052851|0.8514706
781|579|62|1|141|0.7407407|0.90327615|0.8041667|0.85084504
782|579|63|1|141|0.7397959|0.9018692|0.8041667|0.8502203
783|580|63|1|141|0.7401274|0.90202177|0.8044383|0.8504399
784|580|63|1|142|0.73918575|0.90202177|0.8033241|0.84981686
785|581|63|1|142|0.73951715|0.90217394|0.80359614|0.8500366
786|581|63|1|143|0.7385787|0.90217394|0.8024862|0.8494152
787|582|63|1|143|0.73891|0.9023256|0.80275863|0.849635
788|583|63|1|143|0.7392405|0.9024768|0.8030303|0.8498543
789|584|63|1|143|0.73957014|0.9026275|0.8033012|0.85007274
790|585|63|1|143|0.739899|0.9027778|0.8035714|0.8502907
791|586|63|1|143|0.740227|0.9029276|0.8038409|0.850508
792|587|63|1|143|0.74055415|0.90307695|0.8041096|0.85072464
793|588|63|1|143|0.7408805|0.9032258|0.80437756|0.85094064
794|589|63|1|143|0.74120605|0.90337425|0.8046448|0.8511561
795|590|63|1|143|0.7415307|0.9035222|0.8049113|0.8513708
796|591|63|1|143|0.7418546|0.9036697|0.8051771|0.85158503
797|592|63|1|143|0.7421777|0.9038168|0.80544215|0.85179853
798|593|63|1|143|0.7425|0.9039634|0.8057065|0.8520115
799|594|63|1|143|0.74282146|0.9041096|0.80597013|0.8522238
800|595|63|1|143|0.7431421|0.90425533|0.80623305|0.8524355
801|595|64|1|143|0.7422167|0.9028832|0.80623305|0.8518253
802|596|64|1|143|0.7425373|0.9030303|0.80649525|0.8520371
803|597|64|1|143|0.74285716|0.903177|0.80675673|0.8522484
804|597|65|1|143|0.7419355|0.9018127|0.80675673|0.8516405
