N|Acuraccy|Precision|Recall|F-Measure
324|0.60436136|0.63793105|0.6342857|0.63610315
325|0.60559005|0.64|0.6363636|0.6381766
326|0.60681117|0.64|0.6363636|0.6381766
327|0.6080247|0.64204544|0.6384181|0.64022666
328|0.60615385|0.6384181|0.6384181|0.6384181
329|0.607362|0.64044946|0.64044946|0.64044946
330|0.6055046|0.64044946|0.6368715|0.6386555
331|0.60670733|0.6424581|0.6388889|0.6406685
332|0.6048632|0.6424581|0.6353591|0.63888884
333|0.6060606|0.64444447|0.63736266|0.640884
334|0.6042296|0.640884|0.63736266|0.6391185
335|0.60240966|0.63736266|0.63736266|0.63736266
336|0.6006006|0.6338798|0.63736266|0.6356165
337|0.5988024|0.6304348|0.63736266|0.6338798
338|0.6|0.63243246|0.6393443|0.6358696
339|0.60119045|0.63243246|0.6393443|0.6358696
340|0.6023739|0.63243246|0.6393443|0.6358696
341|0.6035503|0.6344086|0.6413044|0.6378378
342|0.60471976|0.6344086|0.6413044|0.6378378
343|0.60588235|0.6363636|0.64324325|0.63978493
344|0.60703814|0.63829786|0.6451613|0.6417112
345|0.60818714|0.64021164|0.64705884|0.643617
346|0.606414|0.63684213|0.64705884|0.64190984
347|0.60755813|0.63874346|0.64893615|0.6437994
348|0.6057971|0.6354167|0.64893615|0.64210534
349|0.6040462|0.63212436|0.64893615|0.64041996
350|0.6051873|0.63212436|0.64893615|0.64041996
351|0.6063218|0.63212436|0.64893615|0.64041996
352|0.6074498|0.6340206|0.6507937|0.6422976
353|0.60571426|0.63076925|0.6507937|0.64062506
354|0.6039886|0.63076925|0.64736843|0.6389611
355|0.60227275|0.63076925|0.6439791|0.63730574
356|0.60339946|0.63076925|0.6439791|0.63730574
357|0.6045198|0.63076925|0.6439791|0.63730574
358|0.6045198|0.63076925|0.6439791|0.63730574
359|0.6056338|0.63265306|0.6458333|0.63917524
360|0.60393256|0.6294416|0.6458333|0.6375321
361|0.6022409|0.6262626|0.6458333|0.63589746
362|0.60335195|0.6262626|0.6458333|0.63589746
363|0.60167134|0.6262626|0.64248705|0.6342711
364|0.6027778|0.6262626|0.64248705|0.6342711
365|0.601108|0.6231156|0.64248705|0.6326531
366|0.6022099|0.625|0.6443299|0.6345178
367|0.60330576|0.625|0.6443299|0.6345178
368|0.60164833|0.62189054|0.6443299|0.6329114
369|0.6|0.6188119|0.6443299|0.6313131
370|0.59836066|0.61576355|0.6443299|0.6297229
371|0.59945506|0.61764705|0.64615387|0.631579
372|0.6005435|0.61764705|0.64615387|0.631579
373|0.60162604|0.6195122|0.6479592|0.63341653
374|0.6|0.61650485|0.6479592|0.63184077
375|0.5983828|0.61650485|0.64467007|0.630273
376|0.5967742|0.61650485|0.64141417|0.62871283
377|0.5978552|0.61650485|0.64141417|0.62871283
378|0.5962567|0.6135266|0.64141417|0.62716055
379|0.5973333|0.6135266|0.64141417|0.62716055
380|0.59574467|0.6135266|0.6381909|0.6256157
381|0.59416443|0.6105769|0.6381909|0.62407863
382|0.5952381|0.61244017|0.64|0.62591684
383|0.5963061|0.6142857|0.64179105|0.62773716
384|0.5973684|0.6161137|0.64356434|0.6295399
385|0.5984252|0.6179245|0.6453202|0.6313253
386|0.59947646|0.6179245|0.6453202|0.6313253
387|0.59791124|0.6150235|0.6453202|0.6298077
388|0.5989583|0.6168224|0.64705884|0.631579
389|0.5974026|0.6168224|0.6439024|0.63007164
390|0.59585494|0.6168224|0.6407767|0.62857145
391|0.5968992|0.6168224|0.6407767|0.62857145
392|0.5979381|0.6168224|0.6407767|0.62857145
393|0.59640104|0.6168224|0.6376812|0.6270784
394|0.5974359|0.6168224|0.6376812|0.6270784
395|0.5959079|0.6168224|0.63461536|0.6255924
396|0.5969388|0.6168224|0.63461536|0.6255924
397|0.5979644|0.61860466|0.6363636|0.6273585
398|0.5989848|0.61860466|0.6363636|0.6273585
399|0.6|0.61860466|0.6363636|0.6273585
400|0.5984849|0.6157407|0.6363636|0.6258824
401|0.59697735|0.6157407|0.6333333|0.62441313
402|0.5954774|0.6157407|0.63033175|0.6229508
403|0.59398496|0.6157407|0.6273585|0.6214953
404|0.5925|0.6157407|0.62441313|0.6200467
405|0.59102243|0.6157407|0.6214953|0.61860466
406|0.5920398|0.6157407|0.6214953|0.61860466
407|0.5930521|0.6157407|0.6214953|0.61860466
408|0.5940594|0.6157407|0.6214953|0.61860466
409|0.5950617|0.6157407|0.6214953|0.61860466
410|0.5960591|0.6157407|0.6214953|0.61860466
411|0.5970516|0.6157407|0.6214953|0.61860466
412|0.5980392|0.6157407|0.6214953|0.61860466
413|0.59902203|0.6157407|0.6214953|0.61860466
414|0.597561|0.6157407|0.61860466|0.6171693
415|0.59610707|0.61290324|0.61860466|0.6157407
416|0.5946602|0.61290324|0.6157407|0.6143187
417|0.5956417|0.61290324|0.6157407|0.6143187
418|0.59661835|0.61290324|0.6157407|0.6143187
419|0.5975904|0.61290324|0.6157407|0.6143187
420|0.59615386|0.61290324|0.61290324|0.61290324
421|0.59472424|0.61290324|0.61009175|0.61149424
422|0.59569377|0.61290324|0.61009175|0.61149424
423|0.5966587|0.6146789|0.61187214|0.6132723
424|0.5952381|0.61187214|0.61187214|0.61187214
425|0.5961995|0.61187214|0.61187214|0.61187214
426|0.5971564|0.61187214|0.61187214|0.61187214
427|0.59810877|0.61187214|0.61187214|0.61187214
428|0.5966981|0.6090909|0.61187214|0.6104784
429|0.5952941|0.60633487|0.61187214|0.60909086
430|0.59624416|0.6081081|0.6136364|0.6108597
431|0.5948478|0.6053812|0.6136364|0.60948086
432|0.5957944|0.60714287|0.61538464|0.611236
433|0.5944056|0.60444444|0.61538464|0.6098655
434|0.59302324|0.60444444|0.6126126|0.60850114
435|0.5939675|0.60444444|0.6126126|0.60850114
436|0.5925926|0.6017699|0.6126126|0.60714287
437|0.5935335|0.6017699|0.6126126|0.60714287
438|0.59447|0.6017699|0.6126126|0.60714287
439|0.5954023|0.6017699|0.6126126|0.60714287
440|0.5963303|0.6017699|0.6126126|0.60714287
441|0.597254|0.6035242|0.6143498|0.6088888
442|0.5958904|0.6035242|0.61160713|0.6075388
443|0.594533|0.6035242|0.60888886|0.6061947
444|0.5954546|0.6052632|0.6106195|0.6079295
445|0.5963719|0.6052632|0.6106195|0.6079295
446|0.5950226|0.60262007|0.6106195|0.6065934
447|0.5959368|0.6043478|0.6123348|0.60831505
448|0.5968468|0.6043478|0.6123348|0.60831505
449|0.5977528|0.6060606|0.61403507|0.61002177
450|0.59641254|0.6060606|0.6113537|0.6086956
451|0.59731543|0.6060606|0.6113537|0.6086956
452|0.59598213|0.6034483|0.6113537|0.6073752
453|0.5946548|0.6034483|0.6086956|0.6060606
454|0.59555554|0.6034483|0.6086956|0.6060606
455|0.59423506|0.6034483|0.6060606|0.60475165
456|0.59513277|0.6034483|0.6060606|0.60475165
457|0.59381896|0.6034483|0.6034483|0.6034483
458|0.5947136|0.6034483|0.6034483|0.6034483
459|0.5956044|0.6034483|0.6034483|0.6034483
460|0.59429824|0.6008584|0.6034483|0.60215056
461|0.595186|0.6008584|0.6034483|0.60215056
462|0.5960699|0.6008584|0.6034483|0.60215056
463|0.59477127|0.6008584|0.6008584|0.6008584
464|0.59347826|0.5982906|0.6008584|0.59957176
465|0.5943601|0.5982906|0.6008584|0.59957176
466|0.5952381|0.5982906|0.6008584|0.59957176
467|0.5939525|0.5982906|0.5982906|0.5982906
468|0.5926724|0.5982906|0.59574467|0.5970149
469|0.5913978|0.5982906|0.59322035|0.5957447
470|0.5901288|0.59574467|0.59322035|0.5944798
471|0.5888651|0.59322035|0.59322035|0.59322035
472|0.58760685|0.5907173|0.59322035|0.5919662
473|0.58635396|0.5907173|0.5907173|0.5907173
474|0.587234|0.5907173|0.5907173|0.5907173
475|0.5881104|0.5907173|0.5907173|0.5907173
476|0.58898306|0.5907173|0.5907173|0.5907173
477|0.58985204|0.5907173|0.5907173|0.5907173
478|0.5907173|0.5907173|0.5907173|0.5907173
479|0.58947366|0.5882353|0.5907173|0.58947366
480|0.59033614|0.5882353|0.5907173|0.58947366
481|0.591195|0.58995813|0.59243697|0.5911949
482|0.58995813|0.5875|0.59243697|0.5899582
483|0.5887265|0.58506227|0.59243697|0.58872646
484|0.58958334|0.58506227|0.59243697|0.58872646
485|0.5904366|0.58506227|0.59243697|0.58872646
486|0.5912863|0.58506227|0.59243697|0.58872646
487|0.59006214|0.58264464|0.59243697|0.5875
488|0.59090906|0.58436215|0.59414226|0.5892116
489|0.5917526|0.58436215|0.59414226|0.5892116
490|0.5925926|0.58436215|0.59414226|0.5892116
491|0.59342915|0.58436215|0.59414226|0.5892116
492|0.5922131|0.58436215|0.59166664|0.5879917
493|0.59100205|0.58436215|0.58921164|0.5867769
494|0.58979595|0.58436215|0.58677685|0.585567
495|0.58979595|0.58436215|0.58677685|0.585567
496|0.59063137|0.5860656|0.5884774|0.587269
497|0.58943087|0.5836735|0.5884774|0.58606553
498|0.59026366|0.58536583|0.59016395|0.58775514
499|0.58906883|0.58299595|0.59016395|0.5865581
500|0.58787876|0.58064514|0.59016395|0.5853659
501|0.5866935|0.57831323|0.59016395|0.5841785
502|0.5875251|0.58|0.59183675|0.5858586
503|0.5863454|0.57768923|0.59183675|0.58467746
504|0.5851703|0.57539684|0.59183675|0.58350104
505|0.584|0.5731225|0.59183675|0.58232933
506|0.58483034|0.5748032|0.5934959|0.584
507|0.58565736|0.5748032|0.5934959|0.584
508|0.5864811|0.5748032|0.5934959|0.584
509|0.5873016|0.5748032|0.5934959|0.584
510|0.5881188|0.5748032|0.5934959|0.584
511|0.5889328|0.5748032|0.5934959|0.584
512|0.5877712|0.5748032|0.5910931|0.58283436
513|0.5866142|0.5748032|0.58870965|0.58167326
514|0.5874263|0.5748032|0.58870965|0.58167326
515|0.5882353|0.5748032|0.58870965|0.58167326
516|0.5882353|0.5748032|0.58870965|0.58167326
517|0.5890411|0.5764706|0.5903614|0.5833334
518|0.5878906|0.57421875|0.5903614|0.58217824
519|0.58674467|0.5719844|0.5903614|0.5810276
520|0.5856031|0.5697674|0.5903614|0.57988167
521|0.58446604|0.5675676|0.5903614|0.5787402
522|0.5852713|0.5692308|0.592|0.5803922
523|0.5841393|0.5670498|0.592|0.57925636
524|0.58301157|0.5648855|0.592|0.578125
525|0.58188826|0.56273764|0.592|0.57699805
526|0.58076924|0.56273764|0.58964145|0.5758755
527|0.5815739|0.56273764|0.58964145|0.5758755
528|0.5804598|0.56273764|0.5873016|0.57475734
529|0.5793499|0.56273764|0.58498025|0.5736434
530|0.57824427|0.56273764|0.5826772|0.57253385
531|0.57714283|0.56273764|0.5803922|0.5714286
532|0.5779468|0.56439394|0.58203125|0.5730769
533|0.5768501|0.56226414|0.58203125|0.57197696
534|0.5776515|0.56390977|0.58365756|0.57361376
535|0.57655954|0.56179774|0.58365756|0.572519
536|0.5754717|0.5597015|0.58365756|0.57142854
537|0.57438797|0.5576208|0.58365756|0.5703422
538|0.5733083|0.5576208|0.5813953|0.56925994
539|0.57410884|0.55925924|0.58301157|0.57088846
540|0.57490635|0.5608856|0.5846154|0.57250476
541|0.57570094|0.5625|0.5862069|0.57410884
542|0.57649255|0.5641026|0.58778626|0.57570094
543|0.5772812|0.56569344|0.5893536|0.57728124
544|0.5780669|0.5672727|0.59090906|0.57884973
545|0.5769944|0.5672727|0.58867925|0.5777778
546|0.5777778|0.56884056|0.5902256|0.5793358
547|0.5767098|0.56884056|0.58801496|0.5782688
548|0.57564574|0.56884056|0.5858209|0.5772059
