N|Acuraccy|Precision|Recall|F-Measure
463|0.55|0.8035714|0.53892213|0.6451613
464|0.54875284|0.8|0.53892213|0.64400715
465|0.54751134|0.8|0.53731346|0.6428572
466|0.5485327|0.8|0.53731346|0.6428572
467|0.5472973|0.8|0.53571427|0.64171124
468|0.5460674|0.8|0.5341246|0.64056945
469|0.5448431|0.8|0.5325444|0.63943166
470|0.5458613|0.80088496|0.5339233|0.64070797
471|0.54464287|0.79735684|0.5339233|0.63957596
472|0.54565704|0.7982456|0.5352941|0.64084506
473|0.54444444|0.7982456|0.53372437|0.63971883
474|0.54545456|0.7982456|0.53372437|0.63971883
475|0.5442478|0.7982456|0.53216374|0.6385965
476|0.5452539|0.7982456|0.53216374|0.6385965
477|0.54405284|0.7982456|0.53061223|0.63747805
478|0.54285717|0.7982456|0.5290698|0.6363637
479|0.5416667|0.7947598|0.5290698|0.6352531
480|0.5426696|0.7947598|0.5290698|0.6352531
481|0.54366815|0.79565215|0.5304348|0.6365217
482|0.5446623|0.7965368|0.5317919|0.6377817
483|0.54565215|0.79741377|0.5331412|0.6390328
484|0.5444685|0.79741377|0.5316092|0.63793105
485|0.54329|0.79741377|0.530086|0.6368331
486|0.54211664|0.79741377|0.5285714|0.63573885
487|0.5409483|0.7939914|0.5285714|0.6346484
488|0.5419355|0.7948718|0.52991456|0.6358974
489|0.54291844|0.7948718|0.52991456|0.6358974
490|0.5417559|0.7948718|0.52840906|0.6348123
491|0.54273504|0.7948718|0.52840906|0.6348123
492|0.5415778|0.7948718|0.52691215|0.6337308
493|0.5425532|0.7948718|0.52691215|0.6337308
494|0.54352444|0.7948718|0.52691215|0.6337308
495|0.5444915|0.79574466|0.5282486|0.63497454
496|0.54545456|0.7966102|0.5295775|0.6362099
497|0.5464135|0.79746836|0.53089887|0.63743675
498|0.5473684|0.79831934|0.5322129|0.6386554
499|0.5462185|0.7949791|0.5322129|0.6375839
500|0.5471698|0.79583335|0.53351957|0.63879603
501|0.54811716|0.7966805|0.53481895|0.64000005
502|0.5490605|0.79752064|0.5361111|0.641196
503|0.55|0.7983539|0.53739613|0.64238405
504|0.55093557|0.7991803|0.53867406|0.64356434
505|0.5497925|0.79591835|0.53867406|0.64250416
506|0.5507246|0.796748|0.5399449|0.6436782
507|0.5516529|0.796748|0.5399449|0.6436782
508|0.5525773|0.796748|0.5399449|0.6436782
509|0.55349797|0.796748|0.5399449|0.6436782
510|0.5544148|0.796748|0.5399449|0.6436782
511|0.5532787|0.796748|0.53846157|0.64262295
512|0.5521472|0.796748|0.5369863|0.64157116
514|0.55306125|0.796748|0.5369863|0.64157116
515|0.55193484|0.796748|0.5355191|0.6405229
516|0.55284554|0.7975708|0.53678477|0.64169383
517|0.55375254|0.7983871|0.5380435|0.6428572
518|0.55465585|0.7991968|0.5392954|0.6440129
519|0.5555556|0.8|0.5405405|0.6451613
520|0.5564516|0.8007968|0.541779|0.6463022
521|0.5573441|0.8015873|0.5430108|0.6474359
522|0.5562249|0.798419|0.5430108|0.64640003
523|0.5551102|0.79527557|0.5430108|0.6453674
524|0.556|0.79607844|0.54423594|0.64649683
525|0.55688626|0.796875|0.54545456|0.64761907
526|0.5557769|0.796875|0.544|0.64659274
527|0.55666006|0.796875|0.544|0.64659274
528|0.5555556|0.796875|0.5425532|0.6455696
529|0.55445546|0.796875|0.54111403|0.6445497
530|0.5533597|0.796875|0.53968257|0.6435331
531|0.55226827|0.796875|0.53825855|0.6425197
532|0.5531496|0.79766536|0.5394737|0.64364207
533|0.5540275|0.79844964|0.54068244|0.64475745
534|0.55490196|0.7992278|0.54188484|0.64586586
535|0.555773|0.8|0.5430809|0.6469673
536|0.5566406|0.8007663|0.5442708|0.648062
537|0.5575049|0.8015267|0.54545456|0.64914995
538|0.5564202|0.8015267|0.54404145|0.6481482
539|0.55728155|0.8022814|0.54521966|0.6492308
540|0.55813956|0.8030303|0.5463917|0.65030676
541|0.5589942|0.8037736|0.54755783|0.6513761
542|0.55984557|0.80451125|0.548718|0.652439
543|0.5606936|0.80524343|0.5498721|0.65349543
544|0.56153846|0.80597013|0.5510204|0.6545454
545|0.5604606|0.80597013|0.5496183|0.6535552
546|0.56130266|0.80669147|0.5507614|0.65460026
547|0.5602294|0.80669147|0.5493671|0.65361446
548|0.5591603|0.80669147|0.5479798|0.6526316
549|0.5580952|0.80669147|0.5465995|0.6516516
550|0.5570342|0.80669147|0.54522616|0.6506747
