N|Acuraccy|Precision|Recall|F-Measure
643|0.57107234|0.8333333|0.56962025|0.67669165
645|0.5721393|0.8341014|0.5709779|0.6779026
646|0.573201|0.8348624|0.572327|0.6791045
647|0.57425743|0.8356164|0.5736677|0.6802974
648|0.5728395|0.8356164|0.571875|0.6790352
649|0.57389164|0.8363636|0.57320875|0.68022186
650|0.5749386|0.8371041|0.5745342|0.68139964
655|0.5735294|0.8371041|0.5727554|0.6801471
656|0.57457215|0.8371041|0.5727554|0.6801471
658|0.57560974|0.8378378|0.5740741|0.6813187
659|0.57664233|0.83856505|0.5753846|0.6824817
660|0.5776699|0.83928573|0.5766871|0.68363637
662|0.5786925|0.83928573|0.5766871|0.68363637
666|0.5797101|0.84|0.57798165|0.68478256
667|0.57831323|0.84|0.5762195|0.6835443
668|0.5769231|0.84|0.5744681|0.68231046
669|0.5755396|0.8362832|0.5744681|0.68108106
670|0.576555|0.8370044|0.57575756|0.68222624
675|0.5775656|0.8377193|0.5770393|0.68336314
677|0.57857144|0.8377193|0.5770393|0.68336314
678|0.57719713|0.8377193|0.57530123|0.68214285
679|0.578199|0.8377193|0.57530123|0.68214285
680|0.5768322|0.8377193|0.5735736|0.6809269
682|0.5778302|0.83842796|0.5748503|0.68206036
683|0.5788235|0.83913046|0.5761194|0.6831859
684|0.5798122|0.8398268|0.57738096|0.6843034
688|0.58079624|0.8398268|0.57738096|0.6843034
690|0.5794392|0.8398268|0.5756677|0.6830987
691|0.5780886|0.8398268|0.5739645|0.68189806
692|0.5767442|0.8398268|0.5722714|0.6807018
693|0.575406|0.8398268|0.57058823|0.67950964
694|0.5740741|0.8398268|0.56891495|0.67832166
695|0.57274824|0.8398268|0.56725144|0.67713785
697|0.57373273|0.8398268|0.56725144|0.67713785
698|0.57471263|0.8405172|0.5685131|0.67826086
699|0.5733945|0.8405172|0.56686044|0.67708325
701|0.5720824|0.8405172|0.5652174|0.6759099
703|0.5707763|0.8405172|0.5635838|0.6747405
704|0.56947607|0.8405172|0.5619597|0.67357516
705|0.5681818|0.8405172|0.5603448|0.6724138
706|0.569161|0.8405172|0.5603448|0.6724138
708|0.5701358|0.8405172|0.5603448|0.6724138
713|0.5688487|0.8405172|0.55873924|0.6712565
714|0.5698198|0.8405172|0.55873924|0.6712565
717|0.5685393|0.8405172|0.55714285|0.6701031
718|0.56726456|0.8405172|0.5555556|0.66895366
719|0.56823266|0.8405172|0.5555556|0.66895366
720|0.56696427|0.8405172|0.55397725|0.6678082
721|0.56792873|0.8412017|0.5552408|0.66894203
722|0.5688889|0.8418803|0.55649716|0.670068
723|0.5698448|0.8425532|0.55774647|0.67118645
724|0.5685841|0.8425532|0.55617976|0.6700508
725|0.56953645|0.84322035|0.557423|0.6711636
726|0.5704846|0.84322035|0.557423|0.6711636
727|0.5692308|0.84322035|0.55586594|0.67003375
728|0.5701754|0.84322035|0.55586594|0.67003375
729|0.56892776|0.83966243|0.55586594|0.6689076
732|0.5676856|0.83966243|0.55431753|0.6677852
733|0.5664488|0.83966243|0.55277777|0.6666667
737|0.5673913|0.83966243|0.55277777|0.6666667
738|0.5661605|0.83966243|0.5512465|0.66555184
741|0.5649351|0.83966243|0.54972374|0.6644407
745|0.56587476|0.84033614|0.5509642|0.6655574
746|0.5646552|0.84033614|0.5494506|0.66445184
750|0.56344086|0.83682007|0.5494506|0.6633499
751|0.5622318|0.8333333|0.5494506|0.66225165
752|0.5610278|0.8298755|0.5494506|0.6611571
753|0.5619658|0.8305785|0.5506849|0.6622734
754|0.5607676|0.8305785|0.5491803|0.66118425
755|0.56170213|0.8312757|0.5504087|0.6622951
758|0.5626327|0.83196723|0.55163044|0.66339874
759|0.5635593|0.83265305|0.55284554|0.66449517
761|0.56448203|0.8333333|0.5540541|0.66558444
762|0.56540084|0.8340081|0.55525607|0.6666667
763|0.56421053|0.8340081|0.55376345|0.66558963
766|0.56512606|0.8340081|0.55376345|0.66558963
770|0.5660377|0.8340081|0.55376345|0.66558963
771|0.5669456|0.8340081|0.55376345|0.66558963
772|0.5678497|0.8346774|0.5549598|0.6666666
773|0.56875|0.8353414|0.5561497|0.6677367
775|0.5675676|0.8353414|0.55466664|0.6666667
776|0.56846476|0.836|0.55585104|0.66773164
777|0.56935817|0.8366534|0.5570292|0.6687898
779|0.57024795|0.8373016|0.5582011|0.6698413
780|0.57113403|0.8379447|0.55936676|0.6708861
781|0.56995887|0.8379447|0.55789477|0.66982627
783|0.5708419|0.8385827|0.5590551|0.6708661
784|0.5717213|0.8392157|0.56020945|0.67189956
785|0.57259715|0.83984375|0.5613577|0.6729264
786|0.57259715|0.83984375|0.5613577|0.6729264
787|0.5714286|0.83984375|0.5598958|0.671875
788|0.57230145|0.83984375|0.5598958|0.671875
789|0.5711382|0.83984375|0.5584416|0.67082685
791|0.57200813|0.8404669|0.5595855|0.6718507
792|0.5708502|0.8372093|0.5595855|0.6708075
794|0.57171714|0.8372093|0.5595855|0.6708075
796|0.57171714|0.8372093|0.5595855|0.6708075
797|0.5705645|0.8372093|0.55813956|0.6697675
799|0.5714286|0.8378378|0.55927837|0.6707883
802|0.57028115|0.8378378|0.55784065|0.6697531
804|0.5691383|0.8378378|0.55641025|0.66872114
805|0.568|0.8378378|0.5549872|0.66769224
810|0.56886226|0.8384615|0.5561224|0.66871166
811|0.5697211|0.83908045|0.55725193|0.6697248
813|0.57057655|0.8396947|0.55837566|0.6707317
816|0.5714286|0.8403042|0.55949366|0.6717325
817|0.570297|0.8403042|0.5580808|0.6707132
818|0.56916994|0.8371212|0.5580808|0.669697
819|0.5700197|0.8371212|0.5580808|0.669697
820|0.56889766|0.8371212|0.5566751|0.6686838
821|0.56777996|0.8371212|0.5552764|0.6676737
824|0.56666666|0.8371212|0.5538847|0.6666666
826|0.56751466|0.8371212|0.5538847|0.6666666
828|0.5683594|0.8371212|0.5538847|0.6666666
