N|Acuraccy|Precision|Recall|F-Measure
472|0.62729657|0.7707317|0.62450594|0.6899563
473|0.62565446|0.7707317|0.62204725|0.68845314
474|0.62663186|0.7707317|0.62204725|0.68845314
475|0.625|0.7707317|0.61960787|0.6869565
476|0.625974|0.7707317|0.61960787|0.6869565
477|0.626943|0.7707317|0.61960787|0.6869565
478|0.625323|0.7707317|0.6171875|0.68546635
479|0.62628865|0.7718447|0.618677|0.68682504
480|0.6246787|0.7718447|0.61627907|0.6853448
481|0.62564105|0.77294683|0.6177606|0.6866952
482|0.6265985|0.77403843|0.61923075|0.6880342
483|0.6265985|0.77403843|0.61923075|0.6880342
484|0.625|0.77403843|0.61685824|0.6865671
485|0.6234097|0.77403843|0.6145038|0.6851064
486|0.6243655|0.77403843|0.6145038|0.6851064
487|0.6227848|0.7703349|0.6145038|0.68365175
488|0.6212121|0.76666665|0.6145038|0.68220335
489|0.6221663|0.76666665|0.6145038|0.68220335
490|0.6231156|0.76666665|0.6145038|0.68220335
491|0.6215539|0.76666665|0.6121673|0.68076104
492|0.62|0.76666665|0.6098485|0.6793249
493|0.61845386|0.76666665|0.60754716|0.6778947
494|0.6169154|0.76666665|0.6052632|0.6764706
495|0.617866|0.7677725|0.60674155|0.6778242
496|0.6188119|0.7688679|0.60820895|0.6791667
497|0.6188119|0.7688679|0.60820895|0.6791667
498|0.61975306|0.7699531|0.60966545|0.68049794
500|0.6182266|0.76635516|0.60966545|0.679089
501|0.61916465|0.76744187|0.6111111|0.68041235
502|0.62009805|0.7685185|0.61254615|0.68172485
503|0.6210269|0.76958525|0.6139706|0.68302655
504|0.6195122|0.76605505|0.6139706|0.6816327
508|0.620438|0.76605505|0.6139706|0.6816327
509|0.6213592|0.76605505|0.6139706|0.6816327
511|0.61985475|0.76605505|0.61172163|0.68024445
512|0.6183575|0.76605505|0.609489|0.67886174
514|0.6192771|0.76605505|0.609489|0.67886174
515|0.6201923|0.76605505|0.609489|0.67886174
516|0.61870503|0.7625571|0.609489|0.67748475
517|0.6196172|0.76363635|0.6109091|0.6787879
519|0.61813843|0.760181|0.6109091|0.67741936
520|0.61904764|0.7612613|0.6123188|0.6787149
521|0.6199525|0.76233184|0.6137184|0.67999995
522|0.6184834|0.7589286|0.6137184|0.6786427
523|0.61702126|0.75555557|0.6137184|0.67729086
524|0.615566|0.7522124|0.6137184|0.6759443
525|0.6164706|0.75330395|0.6151079|0.67722774
526|0.6164706|0.75330395|0.6151079|0.67722774
527|0.6150235|0.75330395|0.61290324|0.6758894
528|0.6159251|0.75330395|0.61290324|0.6758894
529|0.6168224|0.75330395|0.61290324|0.6758894
530|0.61538464|0.75330395|0.61071426|0.6745562
531|0.6139535|0.75330395|0.60854095|0.6732284
533|0.612529|0.75|0.60854095|0.67190564
534|0.6134259|0.7510917|0.6099291|0.6731898
535|0.6143187|0.7521739|0.61130744|0.674464
536|0.6152074|0.7532467|0.6126761|0.6757282
537|0.61609197|0.75431037|0.61403507|0.6769826
538|0.6146789|0.75431037|0.6118881|0.67567563
539|0.61556065|0.75536484|0.6132404|0.6769231
540|0.6164383|0.75641024|0.6145833|0.67816085
541|0.6173121|0.7574468|0.61591697|0.67938936
542|0.6181818|0.7584746|0.6172414|0.6806084
543|0.61904764|0.75949365|0.6185567|0.6818181
545|0.61764705|0.75949365|0.6164383|0.68052924
548|0.61764705|0.75949365|0.6164383|0.68052924
550|0.6185102|0.75949365|0.6164383|0.68052924
551|0.6171171|0.75949365|0.61433446|0.67924523
552|0.6179775|0.7605042|0.61564624|0.68045115
553|0.6188341|0.76150626|0.61694914|0.68164796
554|0.61744964|0.7583333|0.61694914|0.6803738
555|0.6183036|0.7593361|0.6182432|0.6815643
558|0.6191537|0.76033056|0.6195286|0.68274575
559|0.62|0.7613169|0.6208054|0.6839187
560|0.6186253|0.7613169|0.6187291|0.6826568
562|0.61946905|0.76229507|0.62|0.68382347
563|0.62030905|0.7632653|0.62126243|0.6849817
564|0.62114537|0.7642276|0.6225166|0.68613136
565|0.61978024|0.7642276|0.62046206|0.6848816
566|0.62061405|0.7651822|0.62171054|0.6860254
567|0.6214442|0.7651822|0.62171054|0.6860254
568|0.62227076|0.766129|0.6229508|0.6871609
569|0.62227076|0.766129|0.6229508|0.6871609
570|0.62091506|0.766129|0.62091506|0.6859206
571|0.62173915|0.766129|0.62091506|0.6859206
573|0.62255967|0.76706827|0.6221498|0.68705034
574|0.6233766|0.768|0.6233766|0.68817204
575|0.62203026|0.768|0.6213592|0.68694097
576|0.62068963|0.768|0.61935484|0.6857143
577|0.61935484|0.76494026|0.61935484|0.684492
578|0.6180258|0.76494026|0.61736333|0.68327403
580|0.6167024|0.7619048|0.61736333|0.68206036
581|0.61752135|0.7628459|0.61858976|0.6831858
582|0.6162047|0.7598425|0.61858976|0.68197876
583|0.6148936|0.75686276|0.61858976|0.680776
586|0.6157113|0.7578125|0.6198083|0.68189806
588|0.61440676|0.7578125|0.6178344|0.6807018
589|0.6131078|0.7578125|0.61587304|0.67950964
590|0.613924|0.7578125|0.61587304|0.67950964
591|0.61263156|0.7548638|0.61587304|0.67832166
592|0.6134454|0.75581396|0.6170886|0.6794425
593|0.6142558|0.75581396|0.6170886|0.6794425
595|0.6129707|0.75581396|0.6151419|0.6782608
597|0.6137787|0.7567568|0.6163522|0.67937607
598|0.6125|0.7567568|0.61442006|0.67820066
599|0.6133056|0.75769234|0.615625|0.6793104
600|0.6120332|0.75769234|0.6137072|0.6781412
601|0.61076605|0.75769234|0.61180127|0.67697597
602|0.61157024|0.7586207|0.6130031|0.67808217
604|0.61237115|0.759542|0.61419755|0.6791809
605|0.6131687|0.759542|0.61419755|0.6791809
606|0.61396307|0.76045626|0.61538464|0.68027216
607|0.61270493|0.76045626|0.61349696|0.67911714
608|0.61349696|0.76045626|0.61349696|0.67911714
609|0.6142857|0.76045626|0.61349696|0.67911714
610|0.6130346|0.75757575|0.61349696|0.67796606
611|0.61382115|0.75757575|0.61349696|0.67796606
612|0.6146045|0.75849056|0.6146789|0.6790541
613|0.61336035|0.75849056|0.6128049|0.67790896
615|0.6121212|0.75849056|0.61094224|0.67676765
616|0.6108871|0.75849056|0.6090909|0.6756303
617|0.60965794|0.75849056|0.60725075|0.67449665
618|0.61044174|0.7593985|0.6084337|0.6755853
619|0.61122245|0.7602996|0.6096096|0.6766666
621|0.612|0.76119405|0.61077845|0.6777408
622|0.61077845|0.76119405|0.6089552|0.6766169
624|0.6115538|0.76119405|0.6089552|0.6766169
