N|Acuraccy|Precision|Recall|F-Measure
581|0.61752135|0.44651163|0.61538464|0.5175202
582|0.6162047|0.44651163|0.611465|0.5161291
583|0.6148936|0.44651163|0.6075949|0.51474535
586|0.6157113|0.44651163|0.6075949|0.51474535
588|0.61440676|0.44444445|0.6075949|0.51336896
589|0.6131078|0.4423963|0.6075949|0.51199996
590|0.613924|0.44495413|0.6100629|0.5145889
591|0.61263156|0.44495413|0.60625|0.5132275
592|0.6134454|0.44495413|0.60625|0.5132275
593|0.6142558|0.44748858|0.6086956|0.5157895
595|0.6129707|0.44545454|0.6086956|0.5144357
597|0.6137787|0.44545454|0.6086956|0.5144357
598|0.6125|0.44343892|0.6086956|0.513089
599|0.6133056|0.44343892|0.6086956|0.513089
600|0.6120332|0.44144145|0.6086956|0.5117494
601|0.61076605|0.4394619|0.6086956|0.5104167
602|0.61157024|0.4394619|0.6086956|0.5104167
604|0.61237115|0.4394619|0.6086956|0.5104167
605|0.6131687|0.4419643|0.6111111|0.5129534
606|0.61396307|0.4419643|0.6111111|0.5129534
607|0.61270493|0.44|0.6111111|0.5116279
608|0.61349696|0.44247788|0.61349696|0.5141388
609|0.6142857|0.44493392|0.61585367|0.51662403
610|0.6130346|0.44493392|0.6121212|0.5153062
611|0.61382115|0.4473684|0.61445785|0.5177665
612|0.6146045|0.4473684|0.61445785|0.5177665
613|0.61336035|0.44541484|0.61445785|0.5164557
615|0.6121212|0.44347826|0.61445785|0.51515156
616|0.6108871|0.44155845|0.61445785|0.5138539
617|0.60965794|0.43965518|0.61445785|0.5125629
618|0.61044174|0.43965518|0.61445785|0.5125629
619|0.61122245|0.43965518|0.61445785|0.5125629
621|0.612|0.43965518|0.61445785|0.5125629
622|0.61077845|0.43776825|0.61445785|0.5112782
624|0.6115538|0.44017094|0.61676645|0.5137157
625|0.610338|0.43829787|0.61676645|0.5124378
627|0.610338|0.43829787|0.61676645|0.5124378
628|0.609127|0.43644068|0.61676645|0.5111662
629|0.609901|0.43881857|0.61904764|0.51358026
630|0.61067194|0.43881857|0.61904764|0.51358026
631|0.60946745|0.4369748|0.61904764|0.51231533
633|0.6102362|0.4369748|0.61904764|0.51231533
635|0.61100197|0.4369748|0.61904764|0.51231533
636|0.6098039|0.4369748|0.61538464|0.5110565
637|0.6105675|0.43933055|0.61764705|0.5134474
638|0.609375|0.4375|0.61764705|0.5121951
639|0.609375|0.4375|0.61764705|0.5121951
640|0.61013645|0.43983403|0.61988306|0.5145631
641|0.6108949|0.43983403|0.61988306|0.5145631
642|0.61165047|0.43983403|0.61988306|0.5145631
643|0.6124031|0.43983403|0.61988306|0.5145631
644|0.6131528|0.43983403|0.61988306|0.5145631
645|0.6138996|0.43983403|0.61988306|0.5145631
646|0.6146436|0.43983403|0.61988306|0.5145631
647|0.61346155|0.43983403|0.61627907|0.51331717
648|0.61228406|0.43801653|0.61627907|0.5120773
649|0.6111111|0.43801653|0.61271673|0.51084334
651|0.6118547|0.43801653|0.61271673|0.51084334
652|0.61259544|0.44032922|0.61494255|0.51318944
653|0.61333334|0.44262296|0.61714286|0.5155131
654|0.6121673|0.4408163|0.61714286|0.5142857
655|0.61100566|0.4390244|0.61714286|0.5130641
656|0.61174244|0.44129553|0.6193182|0.5153664
658|0.61247635|0.44129553|0.6193182|0.5153664
659|0.61247635|0.44129553|0.6193182|0.5153664
660|0.6132075|0.44129553|0.6193182|0.5153664
662|0.61393595|0.44354838|0.6214689|0.517647
664|0.61278194|0.44354838|0.6179775|0.5164319
665|0.61350846|0.44354838|0.6179775|0.5164319
666|0.6123595|0.44354838|0.61452514|0.5152225
667|0.61121494|0.44176707|0.61452514|0.51401865
668|0.6119403|0.444|0.6166667|0.5162791
669|0.61080074|0.444|0.6132597|0.5150812
670|0.61152416|0.444|0.6132597|0.5150812
674|0.6122449|0.444|0.6132597|0.5150812
675|0.61296296|0.444|0.6132597|0.5150812
676|0.6136784|0.44621515|0.61538464|0.51732105
