 "nameObj" , "predicate" , "nameDom" ,
 "raise" , "domain_category" , "agriculture" ,
 "raise" , "domain_category" , "husbandry" ,
 "raise" , "domain_category" , "arithmetic" ,
 "raise" , "domain_category" , "radio" ,
 "raise" , "domain_category" , "wireless" ,
 "raise" , "domain_category" , "radiocommunication" ,
 "projection" , "domain_category" , "psychiatry" ,
 "projection" , "domain_category" , "psychological medicine" ,
 "projection" , "domain_category" , "psychopathology" ,
 "eructation" , "domain_category" , "vent" ,
 "eructation" , "domain_category" , "volcano" ,
 "header" , "domain_category" , "soccer" ,
 "header" , "domain_category" , "association football" ,
 "bound" , "domain_category" , "natural philosophy" ,
 "bound" , "domain_category" , "physics" ,
 "bound" , "domain_category" , "chemistry" ,
 "bound" , "domain_category" , "chemical science" ,
 "saltation" , "domain_category" , "genetics" ,
 "saltation" , "domain_category" , "genetic science" ,
 "saltation" , "domain_category" , "geology" ,
 "hurdle" , "domain_category" , "sport" ,
 "hurdle" , "domain_category" , "athletics" ,
 "centering" , "domain_category" , "American football game" ,
 "centering" , "domain_category" , "American football" ,
 "snap" , "domain_category" , "American football game" ,
 "snap" , "domain_category" , "American football" ,
 "snap" , "domain_category" , "photography" ,
 "snap" , "domain_category" , "picture taking" ,
 "remitment" , "domain_category" , "law" ,
 "remitment" , "domain_category" , "jurisprudence" ,
 "remit" , "domain_category" , "law" ,
 "remit" , "domain_category" , "jurisprudence" ,
 "posting" , "domain_category" , "bookkeeping" ,
 "posting" , "domain_category" , "clerking" ,
 "shoot" , "domain_category" , "sport" ,
 "shoot" , "domain_category" , "athletics" ,
 "shoot" , "domain_category" , "medicine" ,
 "shoot" , "domain_category" , "practice of medicine" ,
 "shoot" , "domain_category" , "photography" ,
 "shoot" , "domain_category" , "picture taking" ,
 "shoot" , "domain_category" , "film" ,
 "shoot" , "domain_category" , "picture" ,
 "shoot" , "domain_category" , "pic" ,
 "shoot" , "domain_category" , "picture show" ,
 "shoot" , "domain_category" , "moving picture" ,
 "shoot" , "domain_category" , "flick" ,
 "shoot" , "domain_category" , "moving-picture show" ,
 "shoot" , "domain_category" , "movie" ,
 "shoot" , "domain_category" , "motion-picture show" ,
 "shoot" , "domain_category" , "motion picture" ,
 "gun" , "domain_category" , "armed forces" ,
 "gun" , "domain_category" , "armed services" ,
 "gun" , "domain_category" , "military machine" ,
 "gun" , "domain_category" , "military" ,
 "gun" , "domain_category" , "war machine" ,
 "tap" , "domain_category" , "saltation" ,
 "tap" , "domain_category" , "dancing" ,
 "tap" , "domain_category" , "terpsichore" ,
 "tap" , "domain_category" , "dance" ,
 "crash" , "domain_category" , "computing" ,
 "crash" , "domain_category" , "computer science" ,
 "batting" , "domain_category" , "ball" ,
 "batting" , "domain_category" , "baseball game" ,
 "batting" , "domain_category" , "baseball" ,
 "fielding" , "domain_category" , "ball" ,
 "fielding" , "domain_category" , "baseball game" ,
 "fielding" , "domain_category" , "baseball" ,
 "pitching" , "domain_category" , "ball" ,
 "pitching" , "domain_category" , "baseball game" ,
 "pitching" , "domain_category" , "baseball" ,
 "pitching" , "domain_category" , "ship" ,
 "walk" , "domain_category" , "ball" ,
 "walk" , "domain_category" , "baseball game" ,
 "walk" , "domain_category" , "baseball" ,
 "walk" , "domain_category" , "ball" ,
 "walk" , "domain_category" , "baseball game" ,
 "walk" , "domain_category" , "baseball" ,
 "walk" , "domain_category" , "ball" ,
 "walk" , "domain_category" , "baseball game" ,
 "walk" , "domain_category" , "baseball" ,
 "base on balls" , "domain_category" , "ball" ,
 "base on balls" , "domain_category" , "baseball game" ,
 "base on balls" , "domain_category" , "baseball" ,
 "fair ball" , "domain_category" , "ball" ,
 "fair ball" , "domain_category" , "baseball game" ,
 "fair ball" , "domain_category" , "baseball" ,
 "foul ball" , "domain_category" , "ball" ,
 "foul ball" , "domain_category" , "baseball game" ,
 "foul ball" , "domain_category" , "baseball" ,
 "snick" , "domain_category" , "cricket" ,
 "bunt" , "domain_category" , "ball" ,
 "bunt" , "domain_category" , "baseball game" ,
 "bunt" , "domain_category" , "baseball" ,
 "bunt" , "domain_category" , "ball" ,
 "bunt" , "domain_category" , "baseball game" ,
 "bunt" , "domain_category" , "baseball" ,
 "fly ball" , "domain_category" , "ball" ,
 "fly ball" , "domain_category" , "baseball game" ,
 "fly ball" , "domain_category" , "baseball" ,
 "fly" , "domain_category" , "ball" ,
 "fly" , "domain_category" , "baseball game" ,
 "fly" , "domain_category" , "baseball" ,
 "fly" , "domain_category" , "air" ,
 "fly" , "domain_category" , "air travel" ,
 "fly" , "domain_category" , "aviation" ,
 "fly" , "domain_category" , "air" ,
 "fly" , "domain_category" , "air travel" ,
 "fly" , "domain_category" , "aviation" ,
 "fly" , "domain_category" , "aircraft" ,
 "fly" , "domain_category" , "ball" ,
 "fly" , "domain_category" , "baseball game" ,
 "fly" , "domain_category" , "baseball" ,
 "blast" , "domain_category" , "ball" ,
 "blast" , "domain_category" , "baseball game" ,
 "blast" , "domain_category" , "baseball" ,
 "pop-up" , "domain_category" , "ball" ,
 "pop-up" , "domain_category" , "baseball game" ,
 "pop-up" , "domain_category" , "baseball" ,
 "pop-fly" , "domain_category" , "ball" ,
 "pop-fly" , "domain_category" , "baseball game" ,
 "pop-fly" , "domain_category" , "baseball" ,
 "pop fly" , "domain_category" , "ball" ,
 "pop fly" , "domain_category" , "baseball game" ,
 "pop fly" , "domain_category" , "baseball" ,
 "ground ball" , "domain_category" , "ball" ,
 "ground ball" , "domain_category" , "baseball game" ,
 "ground ball" , "domain_category" , "baseball" ,
 "groundball" , "domain_category" , "ball" ,
 "groundball" , "domain_category" , "baseball game" ,
 "groundball" , "domain_category" , "baseball" ,
 "grounder" , "domain_category" , "ball" ,
 "grounder" , "domain_category" , "baseball game" ,
 "grounder" , "domain_category" , "baseball" ,
 "hopper" , "domain_category" , "ball" ,
 "hopper" , "domain_category" , "baseball game" ,
 "hopper" , "domain_category" , "baseball" ,
 "out" , "domain_category" , "ball" ,
 "out" , "domain_category" , "baseball game" ,
 "out" , "domain_category" , "baseball" ,
 "out" , "domain_category" , "ball" ,
 "out" , "domain_category" , "baseball game" ,
 "out" , "domain_category" , "baseball" ,
 "force out" , "domain_category" , "ball" ,
 "force out" , "domain_category" , "baseball game" ,
 "force out" , "domain_category" , "baseball" ,
 "force" , "domain_category" , "ball" ,
 "force" , "domain_category" , "baseball game" ,
 "force" , "domain_category" , "baseball" ,
 "force" , "domain_category" , "law" ,
 "force" , "domain_category" , "jurisprudence" ,
 "force" , "domain_category" , "natural philosophy" ,
 "force" , "domain_category" , "physics" ,
 "force" , "domain_category" , "armed forces" ,
 "force" , "domain_category" , "armed services" ,
 "force" , "domain_category" , "military machine" ,
 "force" , "domain_category" , "military" ,
 "force" , "domain_category" , "war machine" ,
 "force play" , "domain_category" , "ball" ,
 "force play" , "domain_category" , "baseball game" ,
 "force play" , "domain_category" , "baseball" ,
 "force-out" , "domain_category" , "ball" ,
 "force-out" , "domain_category" , "baseball game" ,
 "force-out" , "domain_category" , "baseball" ,
 "putout" , "domain_category" , "ball" ,
 "putout" , "domain_category" , "baseball game" ,
 "putout" , "domain_category" , "baseball" ,
 "strikeout" , "domain_category" , "ball" ,
 "strikeout" , "domain_category" , "baseball game" ,
 "strikeout" , "domain_category" , "baseball" ,
 "whiff" , "domain_category" , "ball" ,
 "whiff" , "domain_category" , "baseball game" ,
 "whiff" , "domain_category" , "baseball" ,
 "sacrifice" , "domain_category" , "beast" ,
 "sacrifice" , "domain_category" , "brute" ,
 "sacrifice" , "domain_category" , "animate being" ,
 "sacrifice" , "domain_category" , "fauna" ,
 "sacrifice" , "domain_category" , "animal" ,
 "sacrifice" , "domain_category" , "creature" ,
 "sacrifice" , "domain_category" , "ball" ,
 "sacrifice" , "domain_category" , "baseball game" ,
 "sacrifice" , "domain_category" , "baseball" ,
 "safety" , "domain_category" , "ball" ,
 "safety" , "domain_category" , "baseball game" ,
 "safety" , "domain_category" , "baseball" ,
 "safety" , "domain_category" , "American football game" ,
 "safety" , "domain_category" , "American football" ,
 "base hit" , "domain_category" , "ball" ,
 "base hit" , "domain_category" , "baseball game" ,
 "base hit" , "domain_category" , "baseball" ,
 "daisy cutter" , "domain_category" , "sport" ,
 "daisy cutter" , "domain_category" , "athletics" ,
 "line drive" , "domain_category" , "ball" ,
 "line drive" , "domain_category" , "baseball game" ,
 "line drive" , "domain_category" , "baseball" ,
 "liner" , "domain_category" , "ball" ,
 "liner" , "domain_category" , "baseball game" ,
 "liner" , "domain_category" , "baseball" ,
 "plunker" , "domain_category" , "ball" ,
 "plunker" , "domain_category" , "baseball game" ,
 "plunker" , "domain_category" , "baseball" ,
 "plunk" , "domain_category" , "ball" ,
 "plunk" , "domain_category" , "baseball game" ,
 "plunk" , "domain_category" , "baseball" ,
 "single" , "domain_category" , "ball" ,
 "single" , "domain_category" , "baseball game" ,
 "single" , "domain_category" , "baseball" ,
 "single" , "domain_category" , "phytology" ,
 "single" , "domain_category" , "botany" ,
 "double" , "domain_category" , "ball" ,
 "double" , "domain_category" , "baseball game" ,
 "double" , "domain_category" , "baseball" ,
 "double" , "domain_category" , "genetics" ,
 "double" , "domain_category" , "genetic science" ,
 "double" , "domain_category" , "phytology" ,
 "double" , "domain_category" , "botany" ,
 "triple" , "domain_category" , "ball" ,
 "triple" , "domain_category" , "baseball game" ,
 "triple" , "domain_category" , "baseball" ,
 "rap" , "domain_category" , "music" ,
 "knockdown" , "domain_category" , "piece of furniture" ,
 "knockdown" , "domain_category" , "furniture" ,
 "knockdown" , "domain_category" , "article of furniture" ,
 "whip" , "domain_category" , "cooking" ,
 "whip" , "domain_category" , "cookery" ,
 "whip" , "domain_category" , "preparation" ,
 "whip" , "domain_category" , "golf" ,
 "whip" , "domain_category" , "golf game" ,
 "poke" , "domain_category" , "boxing" ,
 "poke" , "domain_category" , "pugilism" ,
 "poke" , "domain_category" , "fisticuffs" ,
 "slug" , "domain_category" , "boxing" ,
 "slug" , "domain_category" , "pugilism" ,
 "slug" , "domain_category" , "fisticuffs" ,
 "punch" , "domain_category" , "boxing" ,
 "punch" , "domain_category" , "pugilism" ,
 "punch" , "domain_category" , "fisticuffs" ,
 "clout" , "domain_category" , "boxing" ,
 "clout" , "domain_category" , "pugilism" ,
 "clout" , "domain_category" , "fisticuffs" ,
 "lick" , "domain_category" , "boxing" ,
 "lick" , "domain_category" , "pugilism" ,
 "lick" , "domain_category" , "fisticuffs" ,
 "biff" , "domain_category" , "boxing" ,
 "biff" , "domain_category" , "pugilism" ,
 "biff" , "domain_category" , "fisticuffs" ,
 "box" , "domain_category" , "sport" ,
 "box" , "domain_category" , "athletics" ,
 "dig" , "domain_category" , "archaeology" ,
 "dig" , "domain_category" , "archeology" ,
 "counter" , "domain_category" , "computing" ,
 "counter" , "domain_category" , "computer science" ,
 "parry" , "domain_category" , "fencing" ,
 "kick" , "domain_category" , "football" ,
 "kick" , "domain_category" , "football game" ,
 "kick" , "domain_category" , "sport" ,
 "kick" , "domain_category" , "athletics" ,
 "goal-kick" , "domain_category" , "rugger" ,
 "goal-kick" , "domain_category" , "rugby" ,
 "goal-kick" , "domain_category" , "rugby football" ,
 "goal-kick" , "domain_category" , "soccer" ,
 "goal-kick" , "domain_category" , "association football" ,
 "punt" , "domain_category" , "football" ,
 "punt" , "domain_category" , "football game" ,
 "punt" , "domain_category" , "sport" ,
 "punt" , "domain_category" , "athletics" ,
 "punting" , "domain_category" , "football" ,
 "punting" , "domain_category" , "football game" ,
 "place kick" , "domain_category" , "soccer" ,
 "place kick" , "domain_category" , "association football" ,
 "place kick" , "domain_category" , "football" ,
 "place kick" , "domain_category" , "football game" ,
 "place-kicking" , "domain_category" , "soccer" ,
 "place-kicking" , "domain_category" , "association football" ,
 "place-kicking" , "domain_category" , "football" ,
 "place-kicking" , "domain_category" , "football game" ,
 "free kick" , "domain_category" , "soccer" ,
 "free kick" , "domain_category" , "association football" ,
 "dropkick" , "domain_category" , "football" ,
 "dropkick" , "domain_category" , "football game" ,
 "dropkick" , "domain_category" , "football" ,
 "dropkick" , "domain_category" , "football game" ,
 "dropkick" , "domain_category" , "football" ,
 "dropkick" , "domain_category" , "football game" ,
 "osculation" , "domain_category" , "maths" ,
 "osculation" , "domain_category" , "math" ,
 "osculation" , "domain_category" , "mathematics" ,
 "snatch" , "domain_category" , "crime" ,
 "snatch" , "domain_category" , "law-breaking" ,
 "snatch" , "domain_category" , "criminal offense" ,
 "snatch" , "domain_category" , "criminal offence" ,
 "snatch" , "domain_category" , "law" ,
 "snatch" , "domain_category" , "jurisprudence" ,
 "fair catch" , "domain_category" , "American football game" ,
 "fair catch" , "domain_category" , "American football" ,
 "interception" , "domain_category" , "American football game" ,
 "interception" , "domain_category" , "American football" ,
 "shoestring catch" , "domain_category" , "ball" ,
 "shoestring catch" , "domain_category" , "baseball game" ,
 "shoestring catch" , "domain_category" , "baseball" ,
 "autopsy" , "domain_category" , "medicine" ,
 "autopsy" , "domain_category" , "medical specialty" ,
 "check" , "domain_category" , "chess game" ,
 "check" , "domain_category" , "chess" ,
 "check" , "domain_category" , "cards" ,
